n,offset_bytes,mode,implementation,sample,operations,cpu_ns,wall_ns,cpu_ns_per_op,wall_ns_per_op
64,16,negate,unrolled,3,131072,979709,986174,7.4745864868164062,7.5239105224609375
64,16,negate,aligned-unrolled,3,131072,1179465,1185776,8.9986038208007812,9.0467529296875
64,16,negate,openblas,3,131072,1195276,1201821,9.119232177734375,9.1691665649414062
64,16,negate,onemkl,3,131072,2076942,2083647,15.845809936523438,15.896965026855469
64,16,negate,baseline,4,131072,997440,1004170,7.60986328125,7.6612091064453125
64,16,negate,aligned,4,131072,1249720,1256043,9.53460693359375,9.5828475952148438
64,16,negate,unrolled,4,131072,1003295,1010166,7.6545333862304688,7.7069549560546875
64,16,negate,aligned-unrolled,4,131072,1187162,1210277,9.0573272705078125,9.2336807250976562
64,16,negate,openblas,4,131072,1204937,1211451,9.1929397583007812,9.2426376342773438
64,16,negate,onemkl,4,131072,2113860,2120402,16.127471923828125,16.177383422851562
64,16,negate,baseline,5,131072,994813,1001207,7.5898208618164062,7.6386032104492188
64,16,negate,aligned,5,131072,1240379,1246501,9.4633407592773438,9.5100479125976562
64,16,negate,unrolled,5,131072,990010,996648,7.5531768798828125,7.60382080078125
64,16,negate,aligned-unrolled,5,131072,1181797,1188196,9.0163955688476562,9.065216064453125
64,16,negate,openblas,5,131072,1201086,1207305,9.1635589599609375,9.2110061645507812
64,16,negate,onemkl,5,131072,2098707,2122809,16.011863708496094,16.195747375488281
64,16,negate,baseline,6,131072,987767,994324,7.5360641479492188,7.586090087890625
64,16,negate,aligned,6,131072,1213378,1219528,9.2573394775390625,9.30426025390625
64,16,negate,unrolled,6,131072,982350,989059,7.4947357177734375,7.5459213256835938
64,16,negate,aligned-unrolled,6,131072,1184021,1190607,9.0333633422851562,9.0836105346679688
64,16,negate,openblas,6,131072,1197921,1220771,9.1394119262695312,9.3137435913085938
64,16,negate,onemkl,6,131072,2083787,2090247,15.898033142089844,15.947319030761719
64,16,negate,baseline,7,131072,975408,981525,7.4417724609375,7.4884414672851562
64,16,negate,aligned,7,131072,1215232,1221215,9.271484375,9.3171310424804688
64,16,negate,unrolled,7,131072,976444,982966,7.449676513671875,7.4994354248046875
64,16,negate,aligned-unrolled,7,131072,1167958,1174075,8.9108123779296875,8.9574813842773438
64,16,negate,openblas,7,131072,1177423,1183439,8.9830245971679688,9.0289230346679688
64,16,negate,onemkl,7,131072,2066872,2073396,15.76898193359375,15.818756103515625
64,16,powers-two,baseline,1,131072,937994,944097,7.1563262939453125,7.2028884887695312
64,16,powers-two,aligned,1,131072,1119494,1125435,8.5410614013671875,8.5863876342773438
64,16,powers-two,unrolled,1,131072,936300,942261,7.143402099609375,7.1888809204101562
64,16,powers-two,aligned-unrolled,1,131072,1086131,1092083,8.2865219116210938,8.3319320678710938
64,16,powers-two,openblas,1,131072,1135098,1141458,8.6601104736328125,8.7086334228515625
64,16,powers-two,onemkl,1,131072,2021709,2030192,15.424415588378906,15.4891357421875
64,16,powers-two,baseline,2,131072,929048,934905,7.08807373046875,7.1327590942382812
64,16,powers-two,aligned,2,131072,1113261,1119344,8.4935073852539062,8.5399169921875
64,16,powers-two,unrolled,2,131072,930388,936314,7.098297119140625,7.1435089111328125
64,16,powers-two,aligned-unrolled,2,131072,1073957,1080034,8.1936416625976562,8.2400054931640625
64,16,powers-two,openblas,2,131072,1125973,1151092,8.5904922485351562,8.782135009765625
64,16,powers-two,onemkl,2,131072,2005572,2011554,15.301300048828125,15.346939086914062
64,16,powers-two,baseline,3,131072,940157,962845,7.1728286743164062,7.3459243774414062
64,16,powers-two,aligned,3,131072,1132418,1138447,8.6396636962890625,8.6856613159179688
64,16,powers-two,unrolled,3,131072,955500,961324,7.289886474609375,7.334320068359375
64,16,powers-two,aligned-unrolled,3,131072,1090024,1096018,8.31622314453125,8.3619537353515625
64,16,powers-two,openblas,3,131072,1151219,1157191,8.7831039428710938,8.8286666870117188
64,16,powers-two,onemkl,3,131072,2043465,2049733,15.590400695800781,15.638221740722656
64,16,powers-two,baseline,4,131072,952059,958355,7.2636337280273438,7.3116683959960938
64,16,powers-two,aligned,4,131072,1131810,1137919,8.6350250244140625,8.6816329956054688
64,16,powers-two,unrolled,4,131072,945762,951692,7.2155914306640625,7.260833740234375
64,16,powers-two,aligned-unrolled,4,131072,1107326,1113448,8.4482269287109375,8.49493408203125
64,16,powers-two,openblas,4,131072,1142260,1148681,8.714752197265625,8.7637405395507812
64,16,powers-two,onemkl,4,131072,2056368,2062643,15.6888427734375,15.736717224121094
64,16,powers-two,baseline,5,131072,940188,945990,7.173065185546875,7.2173309326171875
64,16,powers-two,aligned,5,131072,1080981,1087492,8.2472305297851562,8.296905517578125
64,16,powers-two,unrolled,5,131072,938519,944455,7.1603317260742188,7.2056198120117188
64,16,powers-two,aligned-unrolled,5,131072,1122370,1128488,8.5630035400390625,8.60968017578125
64,16,powers-two,openblas,5,131072,1136150,1157056,8.6681365966796875,8.82763671875
64,16,powers-two,onemkl,5,131072,2024309,2031144,15.444252014160156,15.49639892578125
