n,offset_bytes,mode,implementation,sample,operations,cpu_ns,wall_ns,cpu_ns_per_op,wall_ns_per_op
96,24,powers-two,aligned-unrolled,5,87360,688898,694146,7.8857371794871796,7.9458104395604394
96,24,powers-two,openblas,5,87360,1392626,1398175,15.941231684981686,16.004750457875456
96,24,powers-two,onemkl,5,87360,1099104,1104369,12.581318681318681,12.641586538461539
96,24,reset,baseline,1,87360,2510115,2515269,28.733001373626372,28.791998626373626
96,24,reset,aligned,1,87360,1650939,1655981,18.898111263736265,18.955826465201465
96,24,reset,unrolled,1,87360,2398280,2403193,27.452838827838828,27.50907738095238
96,24,reset,aligned-unrolled,1,87360,1661257,1666055,19.016220238095237,19.071142399267398
96,24,reset,openblas,1,87360,2248456,2253462,25.737820512820512,25.795123626373627
96,24,reset,onemkl,1,87360,2066104,2071154,23.650457875457874,23.708264652014652
96,24,reset,baseline,2,87360,2511097,2516072,28.744242216117215,28.801190476190477
96,24,reset,aligned,2,87360,1660079,1665153,19.002735805860805,19.060817307692307
96,24,reset,unrolled,2,87360,2399431,2404521,27.466014194139195,27.524278846153845
96,24,reset,aligned-unrolled,2,87360,1662095,1666831,19.02581272893773,19.080025183150184
96,24,reset,openblas,2,87360,2223122,2227904,25.447825091575091,25.502564102564104
96,24,reset,onemkl,2,87360,2056265,2061404,23.53783195970696,23.596657509157509
96,24,reset,baseline,3,87360,2522264,2527360,28.872069597069597,28.930402930402931
96,24,reset,aligned,3,87360,1664789,1669665,19.056650641025641,19.112465659340661
96,24,reset,unrolled,3,87360,2415337,2420598,27.648088369963371,27.708310439560439
96,24,reset,aligned-unrolled,3,87360,1691808,1696835,19.365934065934066,19.423477564102566
96,24,reset,openblas,3,87360,2247483,2252480,25.726682692307691,25.783882783882785
96,24,reset,onemkl,3,87360,2077480,2086902,23.780677655677657,23.888530219780218
96,24,reset,baseline,4,87360,2536435,2541493,29.034283424908423,29.092181776556778
96,24,reset,aligned,4,87360,1662053,1667122,19.025331959706961,19.083356227106226
96,24,reset,unrolled,4,87360,2423509,2428624,27.741632326007327,27.800183150183152
96,24,reset,aligned-unrolled,4,87360,1677743,1682889,19.204933608058607,19.263839285714287
96,24,reset,openblas,4,87360,2257467,2262338,25.840968406593408,25.896726190476191
96,24,reset,onemkl,4,87360,2088082,2093032,23.902037545787547,23.958699633699634
96,24,reset,baseline,5,87360,2559384,2564936,29.29697802197802,29.360531135531136
96,24,reset,aligned,5,87360,1675835,1680835,19.183092948717949,19.24032738095238
96,24,reset,unrolled,5,87360,2434447,2440406,27.866838369963371,27.935050366300366
96,24,reset,aligned-unrolled,5,87360,1697608,1702773,19.432326007326008,19.491449175824176
96,24,reset,openblas,5,87360,2269121,2274145,25.974370421245421,26.03187957875458
96,24,reset,onemkl,5,87360,2098328,2103307,24.019322344322344,24.076316391941393
128,0,negate,baseline,1,65536,560269,565919,8.5490264892578125,8.6352386474609375
128,0,negate,aligned,1,65536,540178,545853,8.242462158203125,8.3290557861328125
128,0,negate,unrolled,1,65536,471467,477242,7.1940155029296875,7.282135009765625
128,0,negate,aligned-unrolled,1,65536,488072,493929,7.4473876953125,7.5367584228515625
128,0,negate,openblas,1,65536,598762,604556,9.136383056640625,9.22479248046875
128,0,negate,onemkl,1,65536,962250,968280,14.682769775390625,14.7747802734375
128,0,negate,baseline,2,65536,541813,547220,8.2674102783203125,8.34991455078125
128,0,negate,aligned,2,65536,535927,541327,8.1775970458984375,8.2599945068359375
128,0,negate,unrolled,2,65536,465742,471261,7.106658935546875,7.1908721923828125
128,0,negate,aligned-unrolled,2,65536,472851,478213,7.2151336669921875,7.2969512939453125
128,0,negate,openblas,2,65536,600899,606429,9.1689910888671875,9.2533721923828125
128,0,negate,onemkl,2,65536,931123,936618,14.207809448242188,14.291656494140625
128,0,negate,baseline,3,65536,545436,550886,8.32269287109375,8.405853271484375
128,0,negate,aligned,3,65536,533136,538467,8.135009765625,8.2163543701171875
128,0,negate,unrolled,3,65536,456037,461533,6.9585723876953125,7.0424346923828125
128,0,negate,aligned-unrolled,3,65536,472768,478111,7.2138671875,7.2953948974609375
128,0,negate,openblas,3,65536,578614,584128,8.828948974609375,8.9130859375
128,0,negate,onemkl,3,65536,938835,944395,14.325485229492188,14.410324096679688
128,0,negate,baseline,4,65536,554123,560082,8.4552459716796875,8.546173095703125
128,0,negate,aligned,4,65536,544335,549835,8.3058929443359375,8.3898162841796875
128,0,negate,unrolled,4,65536,462285,467971,7.0539093017578125,7.1406707763671875
128,0,negate,aligned-unrolled,4,65536,476646,482040,7.273040771484375,7.3553466796875
128,0,negate,openblas,4,65536,613939,619873,9.3679656982421875,9.4585113525390625
128,0,negate,onemkl,4,65536,953299,959042,14.546188354492188,14.633819580078125
128,0,negate,baseline,5,65536,542246,547708,8.274017333984375,8.35736083984375
128,0,negate,aligned,5,65536,541004,546793,8.25506591796875,8.3433990478515625
128,0,negate,unrolled,5,65536,458692,464051,6.99908447265625,7.0808563232421875
128,0,negate,aligned-unrolled,5,65536,473260,478664,7.22137451171875,7.3038330078125
128,0,negate,openblas,5,65536,591585,597388,9.0268707275390625,9.11541748046875
128,0,negate,onemkl,5,65536,892767,898289,13.622543334960938,13.706802368164062
128,0,powers-two,baseline,1,65536,558828,564235,8.52703857421875,8.6095428466796875
128,0,powers-two,aligned,1,65536,508685,514031,7.7619171142578125,7.8434906005859375
128,0,powers-two,unrolled,1,65536,474459,480152,7.2396697998046875,7.3265380859375
128,0,powers-two,aligned-unrolled,1,65536,490137,495570,7.4788970947265625,7.561798095703125
128,0,powers-two,openblas,1,65536,612638,618533,9.348114013671875,9.4380645751953125
128,0,powers-two,onemkl,1,65536,900489,906061,13.740371704101562,13.825393676757812
128,0,powers-two,baseline,2,65536,558984,564609,8.5294189453125,8.6152496337890625
128,0,powers-two,aligned,2,65536,519208,524630,7.9224853515625,8.005218505859375
128,0,powers-two,unrolled,2,65536,474777,480488,7.2445220947265625,7.3316650390625
128,0,powers-two,aligned-unrolled,2,65536,493865,499247,7.5357818603515625,7.6179046630859375
128,0,powers-two,openblas,2,65536,603540,609604,9.20928955078125,9.30181884765625
128,0,powers-two,onemkl,2,65536,909631,915409,13.879867553710938,13.968032836914062
128,0,powers-two,baseline,3,65536,559153,564553,8.5319976806640625,8.6143951416015625
128,0,powers-two,aligned,3,65536,524235,529903,7.9991912841796875,8.0856781005859375
128,0,powers-two,unrolled,3,65536,472930,478658,7.216339111328125,7.303741455078125
128,0,powers-two,aligned-unrolled,3,65536,490810,496242,7.489166259765625,7.572052001953125
128,0,powers-two,openblas,3,65536,606775,612762,9.2586517333984375,9.350006103515625
128,0,powers-two,onemkl,3,65536,904267,910022,13.798019409179688,13.885833740234375
128,0,powers-two,baseline,4,65536,554080,559504,8.45458984375,8.537353515625
128,0,powers-two,aligned,4,65536,518525,523795,7.9120635986328125,7.9924774169921875
128,0,powers-two,unrolled,4,65536,467499,473148,7.1334686279296875,7.21966552734375
128,0,powers-two,aligned-unrolled,4,65536,491803,497142,7.5043182373046875,7.585784912109375
128,0,powers-two,openblas,4,65536,599436,605444,9.14666748046875,9.23834228515625
128,0,powers-two,onemkl,4,65536,886703,892447,13.530014038085938,13.617660522460938
128,0,powers-two,baseline,5,65536,553425,558759,8.4445953369140625,8.5259857177734375
128,0,powers-two,aligned,5,65536,500524,505730,7.63739013671875,7.716827392578125
128,0,powers-two,unrolled,5,65536,463992,469628,7.0799560546875,7.16595458984375
128,0,powers-two,aligned-unrolled,5,65536,483752,489015,7.3814697265625,7.4617767333984375
128,0,powers-two,openblas,5,65536,595882,601710,9.092437744140625,9.181365966796875
128,0,powers-two,onemkl,5,65536,885754,891133,13.515533447265625,13.597610473632812
128,0,reset,baseline,1,65536,967290,972841,14.759674072265625,14.844375610351562
128,0,reset,aligned,1,65536,942136,947591,14.3758544921875,14.459091186523438
128,0,reset,unrolled,1,65536,909194,914597,13.873199462890625,13.955642700195312
128,0,reset,aligned-unrolled,1,65536,910950,916461,13.899993896484375,13.984085083007812
128,0,reset,openblas,1,65536,1032077,1037648,15.748245239257812,15.833251953125
128,0,reset,onemkl,1,65536,1365560,1371152,20.8367919921875,20.922119140625
128,0,reset,baseline,2,65536,954835,960260,14.569625854492188,14.65240478515625
128,0,reset,aligned,2,65536,930801,936231,14.202896118164062,14.285751342773438
128,0,reset,unrolled,2,65536,912329,917839,13.921035766601562,14.005111694335938
128,0,reset,aligned-unrolled,2,65536,920952,926506,14.0526123046875,14.137359619140625
128,0,reset,openblas,2,65536,1031831,1037524,15.744491577148438,15.83135986328125
128,0,reset,onemkl,2,65536,1361152,1366700,20.76953125,20.85418701171875
128,0,reset,baseline,3,65536,951903,957511,14.524887084960938,14.610458374023438
128,0,reset,aligned,3,65536,924659,930070,14.109176635742188,14.191741943359375
128,0,reset,unrolled,3,65536,914105,919727,13.948135375976562,14.033920288085938
128,0,reset,aligned-unrolled,3,65536,911625,917335,13.910293579101562,13.997421264648438
128,0,reset,openblas,3,65536,1039544,1045257,15.8621826171875,15.949356079101562
128,0,reset,onemkl,3,65536,1379804,1385376,21.05413818359375,21.13916015625
128,0,reset,baseline,4,65536,949799,955161,14.492782592773438,14.574600219726562
128,0,reset,aligned,4,65536,926818,932217,14.142120361328125,14.224502563476562
128,0,reset,unrolled,4,65536,900656,906368,13.742919921875,13.830078125
128,0,reset,aligned-unrolled,4,65536,906313,911772,13.829238891601562,13.91253662109375
128,0,reset,openblas,4,65536,1027592,1033056,15.6798095703125,15.76318359375
128,0,reset,onemkl,4,65536,1356781,1362184,20.702835083007812,20.7852783203125
128,0,reset,baseline,5,65536,963214,968959,14.697479248046875,14.785140991210938
128,0,reset,aligned,5,65536,940845,999882,14.356155395507812,15.256988525390625
128,0,reset,unrolled,5,65536,907403,912996,13.845870971679688,13.93121337890625
128,0,reset,aligned-unrolled,5,65536,916435,921995,13.983688354492188,14.068527221679688
128,0,reset,openblas,5,65536,1045203,1051071,15.948532104492188,16.038070678710938
128,0,reset,onemkl,5,65536,1384127,1389640,21.120101928710938,21.2042236328125
128,8,negate,baseline,1,65536,812915,818089,12.404098510742188,12.483047485351562
128,8,negate,aligned,1,65536,675814,680935,10.312103271484375,10.390243530273438
128,8,negate,unrolled,1,65536,814153,819280,12.422988891601562,12.501220703125
128,8,negate,aligned-unrolled,1,65536,656167,661407,10.012313842773438,10.092269897460938
128,8,negate,openblas,1,65536,897394,902688,13.693145751953125,13.77392578125
128,8,negate,onemkl,1,65536,962900,968250,14.69268798828125,14.774322509765625
128,8,negate,baseline,2,65536,814747,819945,12.432052612304688,12.511367797851562
128,8,negate,aligned,2,65536,671802,676950,10.250885009765625,10.329437255859375
128,8,negate,unrolled,2,65536,815408,820628,12.442138671875,12.52178955078125
128,8,negate,aligned-unrolled,2,65536,655972,661127,10.00933837890625,10.087997436523438
128,8,negate,openblas,2,65536,893616,898868,13.635498046875,13.71563720703125
128,8,negate,onemkl,2,65536,957395,962682,14.608688354492188,14.689361572265625
128,8,negate,baseline,3,65536,818553,823747,12.490127563476562,12.569381713867188
128,8,negate,aligned,3,65536,673634,678723,10.278839111328125,10.356491088867188
128,8,negate,unrolled,3,65536,812289,817424,12.394546508789062,12.472900390625
128,8,negate,aligned-unrolled,3,65536,654923,660003,9.9933319091796875,10.070846557617188
128,8,negate,openblas,3,65536,896558,901825,13.680389404296875,13.760757446289062
128,8,negate,onemkl,3,65536,955867,961054,14.585372924804688,14.664520263671875
128,8,negate,baseline,4,65536,809739,814968,12.355636596679688,12.4354248046875
128,8,negate,aligned,4,65536,677407,682441,10.336410522460938,10.413223266601562
128,8,negate,unrolled,4,65536,799770,805093,12.203521728515625,12.284744262695312
128,8,negate,aligned-unrolled,4,65536,647049,652164,9.8731842041015625,9.95123291015625
128,8,negate,openblas,4,65536,889953,895194,13.579605102539062,13.659576416015625
128,8,negate,onemkl,4,65536,953075,958226,14.542770385742188,14.621368408203125
128,8,negate,baseline,5,65536,819269,824733,12.501052856445312,12.584426879882812
128,8,negate,aligned,5,65536,679744,684832,10.3720703125,10.44970703125
128,8,negate,unrolled,5,65536,811282,816484,12.379180908203125,12.45855712890625
128,8,negate,aligned-unrolled,5,65536,656137,661260,10.011856079101562,10.09002685546875
128,8,negate,openblas,5,65536,891973,897228,13.610427856445312,13.69061279296875
128,8,negate,onemkl,5,65536,955973,961547,14.586990356445312,14.672042846679688
128,8,powers-two,baseline,1,65536,811863,817152,12.388046264648438,12.46875
128,8,powers-two,aligned,1,65536,665388,670452,10.15301513671875,10.23028564453125
128,8,powers-two,unrolled,1,65536,812544,818193,12.3984375,12.484634399414062
128,8,powers-two,aligned-unrolled,1,65536,664659,670103,10.141891479492188,10.224960327148438
128,8,powers-two,openblas,1,65536,894344,899827,13.6466064453125,13.730270385742188
128,8,powers-two,onemkl,1,65536,927969,933372,14.159683227539062,14.24212646484375
128,8,powers-two,baseline,2,65536,831354,836598,12.685455322265625,12.765472412109375
128,8,powers-two,aligned,2,65536,672313,677456,10.258682250976562,10.337158203125
128,8,powers-two,unrolled,2,65536,825607,831272,12.597763061523438,12.6842041015625
128,8,powers-two,aligned-unrolled,2,65536,669803,675468,10.220382690429688,10.30682373046875
128,8,powers-two,openblas,2,65536,910873,916455,13.898818969726562,13.983993530273438
128,8,powers-two,onemkl,2,65536,939452,945095,14.33489990234375,14.421005249023438
128,8,powers-two,baseline,3,65536,809004,814126,12.34442138671875,12.422576904296875
128,8,powers-two,aligned,3,65536,666609,671683,10.171646118164062,10.249069213867188
128,8,powers-two,unrolled,3,65536,815095,820592,12.437362670898438,12.521240234375
128,8,powers-two,aligned-unrolled,3,65536,669596,675060,10.21722412109375,10.30059814453125
128,8,powers-two,openblas,3,65536,896819,902351,13.684371948242188,13.768783569335938
128,8,powers-two,onemkl,3,65536,932773,938058,14.232986450195312,14.313629150390625
128,8,powers-two,baseline,4,65536,810910,816028,12.373504638671875,12.45159912109375
128,8,powers-two,aligned,4,65536,666981,672216,10.177322387695312,10.2572021484375
128,8,powers-two,unrolled,4,65536,812455,817918,12.397079467773438,12.480438232421875
128,8,powers-two,aligned-unrolled,4,65536,666953,672624,10.176895141601562,10.263427734375
128,8,powers-two,openblas,4,65536,896570,902143,13.680572509765625,13.765609741210938
128,8,powers-two,onemkl,4,65536,936572,941703,14.29095458984375,14.369247436523438
128,8,powers-two,baseline,5,65536,826236,831477,12.60736083984375,12.687332153320312
128,8,powers-two,aligned,5,65536,676384,681551,10.32080078125,10.399642944335938
128,8,powers-two,unrolled,5,65536,820292,826027,12.51666259765625,12.604171752929688
128,8,powers-two,aligned-unrolled,5,65536,669298,674872,10.212677001953125,10.2977294921875
128,8,powers-two,openblas,5,65536,903927,909576,13.792831420898438,13.8790283203125
128,8,powers-two,onemkl,5,65536,927035,932484,14.145431518554688,14.22857666015625
128,8,reset,baseline,1,65536,1284243,1289628,19.595993041992188,19.67816162109375
128,8,reset,aligned,1,65536,1100571,1105759,16.793380737304688,16.872543334960938
128,8,reset,unrolled,1,65536,1314510,1319956,20.057830810546875,20.14093017578125
128,8,reset,aligned-unrolled,1,65536,1104712,1109926,16.8565673828125,16.936126708984375
128,8,reset,openblas,1,65536,1340354,1345739,20.452178955078125,20.534347534179688
128,8,reset,onemkl,1,65536,1385778,1391213,21.145294189453125,21.228225708007812
128,8,reset,baseline,2,65536,1269780,1278060,19.37530517578125,19.50164794921875
128,8,reset,aligned,2,65536,1092061,1097518,16.663528442382812,16.746795654296875
128,8,reset,unrolled,2,65536,1293551,1298798,19.738021850585938,19.818084716796875
128,8,reset,aligned-unrolled,2,65536,1088049,1093343,16.602310180664062,16.683090209960938
128,8,reset,openblas,2,65536,1318832,1324126,20.123779296875,20.204559326171875
128,8,reset,onemkl,2,65536,1367921,1373388,20.872817993164062,20.95623779296875
128,8,reset,baseline,3,65536,1284797,1290089,19.604446411132812,19.685195922851562
128,8,reset,aligned,3,65536,1100769,1106024,16.796401977539062,16.8765869140625
128,8,reset,unrolled,3,65536,1309472,1314904,19.98095703125,20.0638427734375
128,8,reset,aligned-unrolled,3,65536,1109257,1114589,16.925918579101562,17.007278442382812
128,8,reset,openblas,3,65536,1336026,1341589,20.386138916015625,20.471023559570312
128,8,reset,onemkl,3,65536,1389422,1394856,21.200897216796875,21.2838134765625
128,8,reset,baseline,4,65536,1268011,1273280,19.348312377929688,19.4287109375
128,8,reset,aligned,4,65536,1094183,1099389,16.695907592773438,16.775344848632812
128,8,reset,unrolled,4,65536,1296427,1301672,19.781906127929688,19.8619384765625
128,8,reset,aligned-unrolled,4,65536,1093666,1098834,16.688018798828125,16.766876220703125
128,8,reset,openblas,4,65536,1316020,1321291,20.08087158203125,20.161300659179688
128,8,reset,onemkl,4,65536,1362856,1368247,20.7955322265625,20.877792358398438
128,8,reset,baseline,5,65536,1293434,1299055,19.736236572265625,19.822006225585938
128,8,reset,aligned,5,65536,1103576,1109292,16.8392333984375,16.92645263671875
128,8,reset,unrolled,5,65536,1313600,1319128,20.0439453125,20.1282958984375
128,8,reset,aligned-unrolled,5,65536,1107937,1113391,16.905776977539062,16.988998413085938
128,8,reset,openblas,5,65536,1345485,1350877,20.530471801757812,20.612747192382812
128,8,reset,onemkl,5,65536,1388747,1394310,21.190597534179688,21.275482177734375
128,16,negate,baseline,1,65536,813475,818644,12.412643432617188,12.49151611328125
128,16,negate,aligned,1,65536,628956,634068,9.59710693359375,9.67510986328125
128,16,negate,unrolled,1,65536,812591,817835,12.399154663085938,12.479171752929688
128,16,negate,aligned-unrolled,1,65536,630230,635374,9.616546630859375,9.695037841796875
128,16,negate,openblas,1,65536,892013,897529,13.611038208007812,13.695205688476562
128,16,negate,onemkl,1,65536,929203,934474,14.178512573242188,14.258941650390625
128,16,negate,baseline,2,65536,822530,827777,12.550811767578125,12.630874633789062
128,16,negate,aligned,2,65536,630478,635581,9.620330810546875,9.6981964111328125
128,16,negate,unrolled,2,65536,812312,817642,12.3948974609375,12.476226806640625
128,16,negate,aligned-unrolled,2,65536,634921,640086,9.6881256103515625,9.766937255859375
128,16,negate,openblas,2,65536,897034,902204,13.687652587890625,13.76654052734375
128,16,negate,onemkl,2,65536,939805,945036,14.340286254882812,14.42010498046875
128,16,negate,baseline,3,65536,796657,801774,12.156021118164062,12.234100341796875
128,16,negate,aligned,3,65536,625763,630791,9.5483856201171875,9.6251068115234375
128,16,negate,unrolled,3,65536,806892,812152,12.31219482421875,12.3924560546875
128,16,negate,aligned-unrolled,3,65536,624898,629938,9.535186767578125,9.612091064453125
128,16,negate,openblas,3,65536,878184,883270,13.4000244140625,13.477630615234375
128,16,negate,onemkl,3,65536,910245,915388,13.889236450195312,13.96771240234375
128,16,negate,baseline,4,65536,809739,814917,12.355636596679688,12.434646606445312
128,16,negate,aligned,4,65536,619966,625080,9.459930419921875,9.5379638671875
128,16,negate,unrolled,4,65536,811195,816410,12.377853393554688,12.457427978515625
128,16,negate,aligned-unrolled,4,65536,633035,638250,9.6593475341796875,9.738922119140625
128,16,negate,openblas,4,65536,883919,889083,13.487533569335938,13.566329956054688
128,16,negate,onemkl,4,65536,919427,924606,14.029342651367188,14.108367919921875
128,16,negate,baseline,5,65536,801420,806583,12.22869873046875,12.307479858398438
128,16,negate,aligned,5,65536,628496,633499,9.590087890625,9.6664276123046875
128,16,negate,unrolled,5,65536,805222,810416,12.286712646484375,12.365966796875
128,16,negate,aligned-unrolled,5,65536,627153,632332,9.5695953369140625,9.64862060546875
128,16,negate,openblas,5,65536,890172,895571,13.58294677734375,13.665328979492188
128,16,negate,onemkl,5,65536,914607,919784,13.955795288085938,14.0347900390625
128,16,powers-two,baseline,1,65536,808526,813985,12.337127685546875,12.420425415039062
128,16,powers-two,aligned,1,65536,629644,634731,9.60760498046875,9.6852264404296875
128,16,powers-two,unrolled,1,65536,814379,819962,12.426437377929688,12.511627197265625
128,16,powers-two,aligned-unrolled,1,65536,652528,657680,9.956787109375,10.035400390625
128,16,powers-two,openblas,1,65536,890261,895751,13.584304809570312,13.668075561523438
128,16,powers-two,onemkl,1,65536,914084,919372,13.94781494140625,14.02850341796875
128,16,powers-two,baseline,2,65536,812270,817449,12.394256591796875,12.473281860351562
128,16,powers-two,aligned,2,65536,629731,634788,9.6089324951171875,9.68609619140625
128,16,powers-two,unrolled,2,65536,815223,820666,12.439315795898438,12.522369384765625
128,16,powers-two,aligned-unrolled,2,65536,647946,653075,9.886871337890625,9.9651336669921875
128,16,powers-two,openblas,2,65536,895737,901229,13.667861938476562,13.751663208007812
128,16,powers-two,onemkl,2,65536,911638,916840,13.910491943359375,13.9898681640625
128,16,powers-two,baseline,3,65536,812145,817379,12.392349243164062,12.472213745117188
128,16,powers-two,aligned,3,65536,631828,637135,9.64093017578125,9.7219085693359375
128,16,powers-two,unrolled,3,65536,809511,815008,12.352157592773438,12.43603515625
128,16,powers-two,aligned-unrolled,3,65536,649905,655021,9.9167633056640625,9.9948272705078125
128,16,powers-two,openblas,3,65536,892142,897661,13.613006591796875,13.697219848632812
128,16,powers-two,onemkl,3,65536,913365,918612,13.936843872070312,14.01690673828125
128,16,powers-two,baseline,4,65536,809763,815105,12.356002807617188,12.437515258789062
128,16,powers-two,aligned,4,65536,632851,638115,9.6565399169921875,9.7368621826171875
128,16,powers-two,unrolled,4,65536,809371,814817,12.350021362304688,12.433120727539062
128,16,powers-two,aligned-unrolled,4,65536,646132,651233,9.85919189453125,9.9370269775390625
128,16,powers-two,openblas,4,65536,900564,906195,13.74151611328125,13.827438354492188
128,16,powers-two,onemkl,4,65536,920219,925550,14.041427612304688,14.122772216796875
128,16,powers-two,baseline,5,65536,815746,821059,12.447296142578125,12.528366088867188
128,16,powers-two,aligned,5,65536,636077,641202,9.7057647705078125,9.783966064453125
128,16,powers-two,unrolled,5,65536,809700,815209,12.35504150390625,12.439102172851562
128,16,powers-two,aligned-unrolled,5,65536,647599,652826,9.8815765380859375,9.961334228515625
128,16,powers-two,openblas,5,65536,892329,897915,13.615859985351562,13.701095581054688
128,16,powers-two,onemkl,5,65536,923563,928727,14.092453002929688,14.171249389648438
128,16,reset,baseline,1,65536,1254910,1260265,19.148406982421875,19.230117797851562
128,16,reset,aligned,1,65536,1114178,1119357,17.001007080078125,17.080032348632812
128,16,reset,unrolled,1,65536,1276594,1281762,19.479278564453125,19.558135986328125
128,16,reset,aligned-unrolled,1,65536,1105841,1111108,16.873794555664062,16.95416259765625
128,16,reset,openblas,1,65536,1292883,1298182,19.727828979492188,19.808685302734375
128,16,reset,onemkl,1,65536,1365688,1371074,20.8387451171875,20.920928955078125
128,16,reset,baseline,2,65536,1259030,1264364,19.211273193359375,19.29266357421875
128,16,reset,aligned,2,65536,1122856,1128426,17.1334228515625,17.218414306640625
128,16,reset,unrolled,2,65536,1294216,1300135,19.7481689453125,19.838485717773438
128,16,reset,aligned-unrolled,2,65536,1125667,1131147,17.176315307617188,17.259933471679688
128,16,reset,openblas,2,65536,1312409,1318229,20.025772094726562,20.114578247070312
128,16,reset,onemkl,2,65536,1381883,1387551,21.085861206054688,21.172348022460938
128,16,reset,baseline,3,65536,1271899,1277256,19.407638549804688,19.4893798828125
128,16,reset,aligned,3,65536,1118320,1123560,17.064208984375,17.1441650390625
128,16,reset,unrolled,3,65536,1286077,1294435,19.623977661132812,19.751510620117188
128,16,reset,aligned-unrolled,3,65536,1115190,1120448,17.016448974609375,17.0966796875
128,16,reset,openblas,3,65536,1302534,1307789,19.875091552734375,19.955276489257812
128,16,reset,onemkl,3,65536,1369998,1375331,20.904510498046875,20.985885620117188
128,16,reset,baseline,4,65536,1241919,1247054,18.950180053710938,19.028533935546875
128,16,reset,aligned,4,65536,1099305,1104507,16.774063110351562,16.853439331054688
128,16,reset,unrolled,4,65536,1274471,1279612,19.446884155273438,19.52532958984375
128,16,reset,aligned-unrolled,4,65536,1096576,1101873,16.732421875,16.813247680664062
128,16,reset,openblas,4,65536,1282843,1288101,19.574630737304688,19.654861450195312
128,16,reset,onemkl,4,65536,1350910,1356300,20.613250732421875,20.69549560546875
128,16,reset,baseline,5,65536,1267761,1273171,19.344497680664062,19.427047729492188
128,16,reset,aligned,5,65536,1118074,1123447,17.060455322265625,17.142440795898438
128,16,reset,unrolled,5,65536,1282699,1287891,19.572433471679688,19.651657104492188
128,16,reset,aligned-unrolled,5,65536,1114980,1120497,17.01324462890625,17.097427368164062
128,16,reset,openblas,5,65536,1295674,1301368,19.770416259765625,19.8572998046875
128,16,reset,onemkl,5,65536,1359601,1364937,20.745864868164062,20.827285766601562
128,24,negate,baseline,1,65536,816168,821392,12.4537353515625,12.533447265625
128,24,negate,aligned,1,65536,649914,655371,9.916900634765625,10.000167846679688
128,24,negate,unrolled,1,65536,814012,819195,12.42083740234375,12.499923706054688
128,24,negate,aligned-unrolled,1,65536,629487,634585,9.6052093505859375,9.6829986572265625
128,24,negate,openblas,1,65536,896965,902555,13.686599731445312,13.771896362304688
128,24,negate,onemkl,1,65536,943777,949400,14.400894165039062,14.4866943359375
128,24,negate,baseline,2,65536,810992,816136,12.374755859375,12.4532470703125
128,24,negate,aligned,2,65536,642611,647773,9.8054656982421875,9.8842315673828125
128,24,negate,unrolled,2,65536,809602,814677,12.353546142578125,12.430984497070312
128,24,negate,aligned-unrolled,2,65536,638736,643829,9.746337890625,9.8240509033203125
128,24,negate,openblas,2,65536,891828,897074,13.60821533203125,13.688262939453125
128,24,negate,onemkl,2,65536,930986,936361,14.205718994140625,14.287734985351562
128,24,negate,baseline,3,65536,805494,810996,12.290863037109375,12.37481689453125
128,24,negate,aligned,3,65536,638244,643313,9.73883056640625,9.8161773681640625
128,24,negate,unrolled,3,65536,800706,805806,12.217803955078125,12.295623779296875
128,24,negate,aligned-unrolled,3,65536,619661,624799,9.4552764892578125,9.5336761474609375
128,24,negate,openblas,3,65536,882793,887951,13.470352172851562,13.549057006835938
128,24,negate,onemkl,3,65536,926858,932184,14.142730712890625,14.2239990234375
128,24,negate,baseline,4,65536,805630,810845,12.292938232421875,12.372512817382812
128,24,negate,aligned,4,65536,641563,646747,9.7894744873046875,9.8685760498046875
128,24,negate,unrolled,4,65536,814230,819332,12.424163818359375,12.50201416015625
128,24,negate,aligned-unrolled,4,65536,634410,639560,9.680328369140625,9.7589111328125
128,24,negate,openblas,4,65536,888877,894045,13.563186645507812,13.642044067382812
128,24,negate,onemkl,4,65536,925856,931295,14.12744140625,14.210433959960938
128,24,negate,baseline,5,65536,814399,819544,12.426742553710938,12.5052490234375
128,24,negate,aligned,5,65536,655248,660398,9.998291015625,10.076873779296875
128,24,negate,unrolled,5,65536,814922,820028,12.434722900390625,12.51263427734375
128,24,negate,aligned-unrolled,5,65536,630670,635828,9.623260498046875,9.70196533203125
128,24,negate,openblas,5,65536,905229,910485,13.812698364257812,13.892898559570312
128,24,negate,onemkl,5,65536,938095,943373,14.314193725585938,14.394729614257812
128,24,powers-two,baseline,1,65536,810996,816172,12.37481689453125,12.45379638671875
128,24,powers-two,aligned,1,65536,626307,631466,9.5566864013671875,9.635406494140625
128,24,powers-two,unrolled,1,65536,816841,822359,12.464004516601562,12.548202514648438
128,24,powers-two,aligned-unrolled,1,65536,632463,637594,9.6506195068359375,9.728912353515625
128,24,powers-two,openblas,1,65536,895989,901454,13.671707153320312,13.755096435546875
128,24,powers-two,onemkl,1,65536,914292,919523,13.95098876953125,14.030807495117188
128,24,powers-two,baseline,2,65536,809216,814432,12.34765625,12.42724609375
128,24,powers-two,aligned,2,65536,631897,637025,9.6419830322265625,9.7202301025390625
128,24,powers-two,unrolled,2,65536,813179,818694,12.408126831054688,12.492279052734375
128,24,powers-two,aligned-unrolled,2,65536,635434,640572,9.695953369140625,9.77435302734375
128,24,powers-two,openblas,2,65536,1024446,1029944,15.631805419921875,15.7156982421875
