n,offset_bytes,mode,implementation,sample,operations,cpu_ns,wall_ns,cpu_ns_per_op,wall_ns_per_op
256,16,negate,openblas-leaf,5,32768,781904,786846,23.86181640625,24.01263427734375
256,16,negate,openblas-aligned,5,32768,408854,413765,12.47723388671875,12.627105712890625
256,16,negate,openblas,5,32768,807122,812161,24.63140869140625,24.785186767578125
256,16,negate,onemkl,5,32768,578420,583299,17.6519775390625,17.800872802734375
256,16,negate,current,6,32768,480530,485487,14.66461181640625,14.815887451171875
256,16,negate,pointers,6,32768,360051,365206,10.987884521484375,11.14520263671875
256,16,negate,pipeline,6,32768,436485,441647,13.320465087890625,13.477996826171875
256,16,negate,blocks,6,32768,445571,450586,13.597747802734375,13.75079345703125
256,16,negate,openblas-leaf,6,32768,787060,792185,24.0191650390625,24.175567626953125
256,16,negate,openblas-aligned,6,32768,407933,412951,12.449127197265625,12.602264404296875
256,16,negate,openblas,6,32768,813489,818495,24.825714111328125,24.978485107421875
256,16,negate,onemkl,6,32768,576931,581998,17.606536865234375,17.76116943359375
256,16,negate,current,7,32768,479522,484411,14.63385009765625,14.783050537109375
256,16,negate,pointers,7,32768,370477,375866,11.306060791015625,11.47052001953125
256,16,negate,pipeline,7,32768,447892,452736,13.6685791015625,13.81640625
256,16,negate,blocks,7,32768,451745,456699,13.786163330078125,13.937347412109375
256,16,negate,openblas-leaf,7,32768,780680,785575,23.824462890625,23.973846435546875
256,16,negate,openblas-aligned,7,32768,420593,425509,12.835479736328125,12.985504150390625
256,16,negate,openblas,7,32768,808732,813761,24.6805419921875,24.834014892578125
256,16,negate,onemkl,7,32768,579989,584810,17.699859619140625,17.84698486328125
256,16,powers-two,current,1,32768,482995,488111,14.739837646484375,14.895965576171875
256,16,powers-two,pointers,1,32768,374574,379701,11.43109130859375,11.587554931640625
256,16,powers-two,pipeline,1,32768,446971,452516,13.640472412109375,13.8096923828125
256,16,powers-two,blocks,1,32768,459230,464450,14.01458740234375,14.17388916015625
256,16,powers-two,openblas-leaf,1,32768,788208,793183,24.05419921875,24.206024169921875
256,16,powers-two,openblas-aligned,1,32768,438566,443817,13.38397216796875,13.544219970703125
256,16,powers-two,openblas,1,32768,807820,813245,24.6527099609375,24.818267822265625
256,16,powers-two,onemkl,1,32768,582938,588084,17.78985595703125,17.9468994140625
256,16,powers-two,current,2,32768,485404,490248,14.8133544921875,14.961181640625
256,16,powers-two,pointers,2,32768,386070,390944,11.78192138671875,11.9306640625
256,16,powers-two,pipeline,2,32768,443673,448752,13.539825439453125,13.69482421875
256,16,powers-two,blocks,2,32768,460630,465502,14.05731201171875,14.20599365234375
256,16,powers-two,openblas-leaf,2,32768,778882,783789,23.76959228515625,23.919342041015625
256,16,powers-two,openblas-aligned,2,32768,445211,450086,13.586761474609375,13.73553466796875
256,16,powers-two,openblas,2,32768,808192,813154,24.6640625,24.81549072265625
256,16,powers-two,onemkl,2,32768,590942,595799,18.03411865234375,18.182342529296875
256,16,powers-two,current,3,32768,485426,490329,14.81402587890625,14.963653564453125
256,16,powers-two,pointers,3,32768,391267,396170,11.940521240234375,12.09014892578125
256,16,powers-two,pipeline,3,32768,450275,455310,13.741302490234375,13.89495849609375
256,16,powers-two,blocks,3,32768,460391,465297,14.050018310546875,14.199737548828125
256,16,powers-two,openblas-leaf,3,32768,886254,891246,27.04632568359375,27.19866943359375
256,16,powers-two,openblas-aligned,3,32768,451156,456048,13.7681884765625,13.91748046875
256,16,powers-two,openblas,3,32768,821372,826328,25.0662841796875,25.217529296875
256,16,powers-two,onemkl,3,32768,592489,597359,18.081329345703125,18.229949951171875
256,16,powers-two,current,4,32768,488601,493697,14.910919189453125,15.066436767578125
256,16,powers-two,pointers,4,32768,389996,394841,11.9017333984375,12.049591064453125
256,16,powers-two,pipeline,4,32768,449657,454760,13.722442626953125,13.878173828125
256,16,powers-two,blocks,4,32768,460666,465541,14.05841064453125,14.207183837890625
256,16,powers-two,openblas-leaf,4,32768,778919,783923,23.770721435546875,23.923431396484375
256,16,powers-two,openblas-aligned,4,32768,444090,448952,13.55255126953125,13.700927734375
256,16,powers-two,openblas,4,32768,806395,811274,24.609222412109375,24.75811767578125
256,16,powers-two,onemkl,4,32768,588943,593826,17.973114013671875,18.12213134765625
256,16,powers-two,current,5,32768,484379,489847,14.782073974609375,14.948944091796875
256,16,powers-two,pointers,5,32768,398289,403213,12.154815673828125,12.305084228515625
256,16,powers-two,pipeline,5,32768,445316,450419,13.5899658203125,13.745697021484375
256,16,powers-two,blocks,5,32768,462282,467333,14.10772705078125,14.261871337890625
256,16,powers-two,openblas-leaf,5,32768,787431,792778,24.030487060546875,24.19366455078125
256,16,powers-two,openblas-aligned,5,32768,448768,453700,13.6953125,13.8458251953125
256,16,powers-two,openblas,5,32768,804962,810064,24.56549072265625,24.72119140625
256,16,powers-two,onemkl,5,32768,587624,592769,17.932861328125,18.089874267578125
256,16,powers-two,current,6,32768,482347,487236,14.720062255859375,14.8692626953125
256,16,powers-two,pointers,6,32768,401368,406209,12.248779296875,12.396514892578125
256,16,powers-two,pipeline,6,32768,446481,451524,13.625518798828125,13.7794189453125
256,16,powers-two,blocks,6,32768,458821,463693,14.002105712890625,14.150787353515625
256,16,powers-two,openblas-leaf,6,32768,781843,786905,23.859954833984375,24.014434814453125
256,16,powers-two,openblas-aligned,6,32768,438800,443734,13.39111328125,13.54168701171875
256,16,powers-two,openblas,6,32768,811559,816529,24.766815185546875,24.918487548828125
256,16,powers-two,onemkl,6,32768,585505,590368,17.868194580078125,18.0166015625
256,16,powers-two,current,7,32768,485923,490818,14.829193115234375,14.97857666015625
256,16,powers-two,pointers,7,32768,507717,512668,15.494293212890625,15.6453857421875
256,16,powers-two,pipeline,7,32768,461789,466993,14.092681884765625,14.251495361328125
256,16,powers-two,blocks,7,32768,464582,469516,14.17791748046875,14.3284912109375
256,16,powers-two,openblas-leaf,7,32768,781239,786180,23.841522216796875,23.9923095703125
256,16,powers-two,openblas-aligned,7,32768,446390,451313,13.62274169921875,13.772979736328125
256,16,powers-two,openblas,7,32768,808700,813641,24.6795654296875,24.830352783203125
256,16,powers-two,onemkl,7,32768,591474,596351,18.05035400390625,18.199188232421875
256,16,reset,current,1,32768,820938,826484,25.05303955078125,25.2222900390625
256,16,reset,pointers,1,32768,776109,781322,23.684967041015625,23.84405517578125
256,16,reset,pipeline,1,32768,836793,841908,25.536895751953125,25.6929931640625
256,16,reset,blocks,1,32768,838377,843924,25.585235595703125,25.7545166015625
256,16,reset,openblas-leaf,1,32768,1154927,1160338,35.245574951171875,35.41070556640625
256,16,reset,openblas-aligned,1,32768,784119,789398,23.929412841796875,24.09051513671875
256,16,reset,openblas,1,32768,1170550,1176240,35.72235107421875,35.89599609375
256,16,reset,onemkl,1,32768,924237,929611,28.205474853515625,28.369476318359375
256,16,reset,current,2,32768,806785,811932,24.621124267578125,24.7781982421875
256,16,reset,pointers,2,32768,770212,775301,23.5050048828125,23.660308837890625
256,16,reset,pipeline,2,32768,818465,823597,24.977569580078125,25.134185791015625
256,16,reset,blocks,2,32768,822063,827116,25.087371826171875,25.2415771484375
256,16,reset,openblas-leaf,2,32768,1133739,1138848,34.598968505859375,34.7548828125
256,16,reset,openblas-aligned,2,32768,784487,789478,23.940643310546875,24.09295654296875
256,16,reset,openblas,2,32768,1159462,1164725,35.38397216796875,35.544586181640625
256,16,reset,onemkl,2,32768,915910,921111,27.95135498046875,28.110076904296875
256,16,reset,current,3,32768,801588,806629,24.4625244140625,24.616363525390625
256,16,reset,pointers,3,32768,760882,765895,23.22027587890625,23.373260498046875
256,16,reset,pipeline,3,32768,813959,819104,24.840057373046875,24.9970703125
256,16,reset,blocks,3,32768,822555,827620,25.102386474609375,25.2569580078125
256,16,reset,openblas-leaf,3,32768,1133119,1138482,34.580047607421875,34.74371337890625
256,16,reset,openblas-aligned,3,32768,775906,780873,23.67877197265625,23.830352783203125
256,16,reset,openblas,3,32768,1138897,1143990,34.756378173828125,34.91180419921875
256,16,reset,onemkl,3,32768,1014692,1019813,30.9659423828125,31.122222900390625
256,16,reset,current,4,32768,798791,803970,24.377166748046875,24.53521728515625
256,16,reset,pointers,4,32768,758905,764323,23.159942626953125,23.325286865234375
256,16,reset,pipeline,4,32768,813678,818768,24.83148193359375,24.98681640625
256,16,reset,blocks,4,32768,816214,821500,24.90887451171875,25.0701904296875
256,16,reset,openblas-leaf,4,32768,1133914,1139155,34.60430908203125,34.764251708984375
256,16,reset,openblas-aligned,4,32768,770843,775867,23.524261474609375,23.677581787109375
256,16,reset,openblas,4,32768,1138408,1143562,34.741455078125,34.89874267578125
256,16,reset,onemkl,4,32768,903887,909215,27.584442138671875,27.747039794921875
256,16,reset,current,5,32768,795405,800433,24.273834228515625,24.427276611328125
256,16,reset,pointers,5,32768,754354,759309,23.02105712890625,23.172271728515625
256,16,reset,pipeline,5,32768,803122,808048,24.50933837890625,24.65966796875
256,16,reset,blocks,5,32768,808681,813626,24.678985595703125,24.82989501953125
256,16,reset,openblas-leaf,5,32768,1110609,1115578,33.893096923828125,34.04473876953125
256,16,reset,openblas-aligned,5,32768,760850,765736,23.21929931640625,23.368408203125
256,16,reset,openblas,5,32768,1263254,1268314,38.55145263671875,38.70587158203125
256,16,reset,onemkl,5,32768,895657,900655,27.333282470703125,27.485809326171875
256,16,reset,current,6,32768,792420,797645,24.1827392578125,24.342193603515625
256,16,reset,pointers,6,32768,758830,764207,23.15765380859375,23.321746826171875
256,16,reset,pipeline,6,32768,814994,820235,24.87164306640625,25.031585693359375
256,16,reset,blocks,6,32768,806614,811666,24.61590576171875,24.77008056640625
256,16,reset,openblas-leaf,6,32768,1118389,1123886,34.130523681640625,34.29827880859375
256,16,reset,openblas-aligned,6,32768,763930,769144,23.31329345703125,23.472412109375
256,16,reset,openblas,6,32768,1138410,1144209,34.74151611328125,34.918487548828125
256,16,reset,onemkl,6,32768,909020,914324,27.7410888671875,27.9029541015625
256,16,reset,current,7,32768,802659,807713,24.495208740234375,24.649444580078125
256,16,reset,pointers,7,32768,760014,765040,23.19378662109375,23.34716796875
256,16,reset,pipeline,7,32768,811158,816200,24.75457763671875,24.908447265625
256,16,reset,blocks,7,32768,812960,817908,24.8095703125,24.9605712890625
256,16,reset,openblas-leaf,7,32768,1123949,1129048,34.300201416015625,34.455810546875
256,16,reset,openblas-aligned,7,32768,766715,771695,23.398284912109375,23.550262451171875
256,16,reset,openblas,7,32768,1137309,1142350,34.707916259765625,34.86175537109375
256,16,reset,onemkl,7,32768,934603,939810,28.521820068359375,28.68072509765625
256,24,negate,current,1,32768,477244,482096,14.5643310546875,14.71240234375
256,24,negate,pointers,1,32768,385735,390583,11.771697998046875,11.919647216796875
256,24,negate,pipeline,1,32768,464953,469814,14.189239501953125,14.33758544921875
256,24,negate,blocks,1,32768,476650,481483,14.54620361328125,14.693695068359375
256,24,negate,openblas-leaf,1,32768,779794,784675,23.79742431640625,23.946380615234375
256,24,negate,openblas-aligned,1,32768,433964,438865,13.2435302734375,13.393096923828125
256,24,negate,openblas,1,32768,806213,811158,24.603668212890625,24.75457763671875
256,24,negate,onemkl,1,32768,577961,582869,17.637969970703125,17.787750244140625
256,24,negate,current,2,32768,476458,481329,14.54034423828125,14.688995361328125
256,24,negate,pointers,2,32768,393362,398219,12.00445556640625,12.152679443359375
256,24,negate,pipeline,2,32768,479660,484526,14.6380615234375,14.78656005859375
256,24,negate,blocks,2,32768,473555,478389,14.451751708984375,14.599273681640625
256,24,negate,openblas-leaf,2,32768,781857,786822,23.860382080078125,24.01190185546875
256,24,negate,openblas-aligned,2,32768,444413,449291,13.562408447265625,13.711273193359375
256,24,negate,openblas,2,32768,834004,839045,25.4517822265625,25.605621337890625
