candidate,logical_id,base_case,candidate_case,base_configuration,candidate_configuration,base_kernel,candidate_kernel,base_median_ns,candidate_median_ns,candidate_min_ns,candidate_max_ns,base_over_candidate
./koblas-bench/reports/9096bd06b8f87c06e1a8b7d05912c2b124b9997dd49a7894a304c4ae5c857247/20260912T161309Z-0081264d482f/jvm-scalar.csv,sparse-slices-cycle+64+sparse-uniform+compact=N+density=0.125+locality=sorted,sparse-slices-cycle+64+sparse-uniform+density=0.125+timing=reuse+compact=N+locality=sorted,sparse-slices-cycle+64+sparse-uniform+density=0.125+timing=reuse+compact=N+locality=sorted,policy,policy,onemkl-with-validated-bookkeeping,portable-sparse-slices,61.293076999999997,221.9023815015193,209.28559425572419,250.96881404369248,0.27621640013620286
./koblas-bench/reports/9096bd06b8f87c06e1a8b7d05912c2b124b9997dd49a7894a304c4ae5c857247/20260912T161309Z-0081264d482f/jvm-scalar.csv,sparse-slices-cycle+64+sparse-uniform+compact=T+density=0.125+locality=sorted,sparse-slices-cycle+64+sparse-uniform+density=0.125+timing=reuse+compact=T+locality=sorted,sparse-slices-cycle+64+sparse-uniform+density=0.125+timing=reuse+compact=T+locality=sorted,policy,policy,onemkl-with-validated-bookkeeping,portable-sparse-slices,58.905892000000001,261.62164282462538,184.2080794444804,272.94267724389448,0.2251568003473122
./koblas-bench/reports/9096bd06b8f87c06e1a8b7d05912c2b124b9997dd49a7894a304c4ae5c857247/20260912T161309Z-0081264d482f/jvm-scalar.csv,sparse-slices-cycle+64+sparse-uniform+compact=N+density=0.125+locality=shuffled,sparse-slices-cycle+64+sparse-uniform+density=0.125+timing=reuse+compact=N+locality=shuffled,sparse-slices-cycle+64+sparse-uniform+density=0.125+timing=reuse+compact=N+locality=shuffled,policy,policy,onemkl-with-validated-bookkeeping,portable-sparse-slices,61.48677,214.67986342368428,163.54843935965681,285.22408223282963,0.28641144548639835
./koblas-bench/reports/9096bd06b8f87c06e1a8b7d05912c2b124b9997dd49a7894a304c4ae5c857247/20260912T161309Z-0081264d482f/jvm-scalar.csv,sparse-slices-cycle+64+sparse-uniform+compact=T+density=0.125+locality=shuffled,sparse-slices-cycle+64+sparse-uniform+density=0.125+timing=reuse+compact=T+locality=shuffled,sparse-slices-cycle+64+sparse-uniform+density=0.125+timing=reuse+compact=T+locality=shuffled,policy,policy,onemkl-with-validated-bookkeeping,portable-sparse-slices,58.716745000000003,111.08747154206745,89.099064267972949,162.55639167815809,0.52856316004784298
./koblas-bench/reports/9096bd06b8f87c06e1a8b7d05912c2b124b9997dd49a7894a304c4ae5c857247/20260912T161309Z-0081264d482f/jvm-scalar.csv,sparse-slices-reduce-dot-unchecked+64+sparse-uniform+density=0.125+locality=shuffled,sparse-slices-reduce-dot-unchecked+64+sparse-uniform+density=0.125+timing=reuse+locality=shuffled,sparse-slices-reduce-dot-unchecked+64+sparse-uniform+density=0.125+timing=reuse+locality=shuffled,policy,policy,onemkl-with-validated-bookkeeping,policy,11.380770999999999,19.505956863226196,16.503695130947836,21.603963249091667,0.58345104932820369
./koblas-bench/reports/9096bd06b8f87c06e1a8b7d05912c2b124b9997dd49a7894a304c4ae5c857247/20260912T161309Z-0081264d482f/jvm-scalar.csv,sparse-slices-cycle+4096+sparse-uniform+compact=N+density=0.0625+locality=sorted,sparse-slices-cycle+4096+sparse-uniform+density=0.0625+timing=reuse+compact=N+locality=sorted,sparse-slices-cycle+4096+sparse-uniform+density=0.0625+timing=reuse+compact=N+locality=sorted,policy,policy,onemkl-with-validated-bookkeeping,portable-sparse-slices,1414.3662719726562,2204.605542365377,2123.3552232474281,2275.5775514297816,0.64155071952470322
./koblas-bench/reports/9096bd06b8f87c06e1a8b7d05912c2b124b9997dd49a7894a304c4ae5c857247/20260912T161309Z-0081264d482f/jvm-scalar.csv,sparse-slices-cycle+4096+sparse-uniform+compact=T+density=0.0625+locality=sorted,sparse-slices-cycle+4096+sparse-uniform+density=0.0625+timing=reuse+compact=T+locality=sorted,sparse-slices-cycle+4096+sparse-uniform+density=0.0625+timing=reuse+compact=T+locality=sorted,policy,policy,onemkl-with-validated-bookkeeping,portable-sparse-slices,1417.9071350097656,4460.1769736787865,4080.8356566397651,4765.8807684973299,0.31790378349948423
./koblas-bench/reports/9096bd06b8f87c06e1a8b7d05912c2b124b9997dd49a7894a304c4ae5c857247/20260912T161309Z-0081264d482f/jvm-scalar.csv,sparse-slices-cycle+4096+sparse-uniform+compact=N+density=0.0625+locality=shuffled,sparse-slices-cycle+4096+sparse-uniform+density=0.0625+timing=reuse+compact=N+locality=shuffled,sparse-slices-cycle+4096+sparse-uniform+density=0.0625+timing=reuse+compact=N+locality=shuffled,policy,policy,onemkl-with-validated-bookkeeping,portable-sparse-slices,1431.9305267333984,5725.2738142973431,5495.0768058352842,8354.3915378894308,0.2501069072290541
./koblas-bench/reports/9096bd06b8f87c06e1a8b7d05912c2b124b9997dd49a7894a304c4ae5c857247/20260912T161309Z-0081264d482f/jvm-scalar.csv,sparse-slices-cycle+4096+sparse-uniform+compact=T+density=0.0625+locality=shuffled,sparse-slices-cycle+4096+sparse-uniform+density=0.0625+timing=reuse+compact=T+locality=shuffled,sparse-slices-cycle+4096+sparse-uniform+density=0.0625+timing=reuse+compact=T+locality=shuffled,policy,policy,onemkl-with-validated-bookkeeping,portable-sparse-slices,1437.9665679931641,5602.5260546173031,3864.492661596958,7262.8180273313037,0.25666396799851893
./koblas-bench/reports/9096bd06b8f87c06e1a8b7d05912c2b124b9997dd49a7894a304c4ae5c857247/20260912T161309Z-0081264d482f/jvm-scalar.csv,sparse-slices-reduce-dot-unchecked+4096+sparse-uniform+density=0.0625+locality=shuffled,sparse-slices-reduce-dot-unchecked+4096+sparse-uniform+density=0.0625+timing=reuse+locality=shuffled,sparse-slices-reduce-dot-unchecked+4096+sparse-uniform+density=0.0625+timing=reuse+locality=shuffled,policy,policy,onemkl-with-validated-bookkeeping,policy,169.14350509643555,423.00589481581807,324.96855237986284,469.59037860161442,0.39986086995331993
./koblas-bench/reports/9096bd06b8f87c06e1a8b7d05912c2b124b9997dd49a7894a304c4ae5c857247/20260912T161309Z-0081264d482f/jvm-scalar.csv,sparse-slices-cycle+65536+sparse-uniform+compact=N+density=0.015625+locality=sorted,sparse-slices-cycle+65536+sparse-uniform+density=0.015625+timing=reuse+compact=N+locality=sorted,sparse-slices-cycle+65536+sparse-uniform+density=0.015625+timing=reuse+compact=N+locality=sorted,policy,policy,onemkl-with-validated-bookkeeping,portable-sparse-slices,9361.321044921875,23787.735146499701,15653.130421641226,49438.105288694809,0.39353561771513867
./koblas-bench/reports/9096bd06b8f87c06e1a8b7d05912c2b124b9997dd49a7894a304c4ae5c857247/20260912T161309Z-0081264d482f/jvm-scalar.csv,sparse-slices-cycle+65536+sparse-uniform+compact=T+density=0.015625+locality=sorted,sparse-slices-cycle+65536+sparse-uniform+density=0.015625+timing=reuse+compact=T+locality=sorted,sparse-slices-cycle+65536+sparse-uniform+density=0.015625+timing=reuse+compact=T+locality=sorted,policy,policy,onemkl-with-validated-bookkeeping,portable-sparse-slices,9135.5194091796875,19067.288883706111,16347.014443362545,25630.241720217498,0.47911999786117554
./koblas-bench/reports/9096bd06b8f87c06e1a8b7d05912c2b124b9997dd49a7894a304c4ae5c857247/20260912T161309Z-0081264d482f/jvm-scalar.csv,sparse-slices-cycle+65536+sparse-uniform+compact=N+density=0.015625+locality=shuffled,sparse-slices-cycle+65536+sparse-uniform+density=0.015625+timing=reuse+compact=N+locality=shuffled,sparse-slices-cycle+65536+sparse-uniform+density=0.015625+timing=reuse+compact=N+locality=shuffled,policy,policy,onemkl-with-validated-bookkeeping,portable-sparse-slices,9479.5252685546875,17949.704354086753,15159.119321623259,19924.291285316354,0.5281159556478382
./koblas-bench/reports/9096bd06b8f87c06e1a8b7d05912c2b124b9997dd49a7894a304c4ae5c857247/20260912T161309Z-0081264d482f/jvm-scalar.csv,sparse-slices-cycle+65536+sparse-uniform+compact=T+density=0.015625+locality=shuffled,sparse-slices-cycle+65536+sparse-uniform+density=0.015625+timing=reuse+compact=T+locality=shuffled,sparse-slices-cycle+65536+sparse-uniform+density=0.015625+timing=reuse+compact=T+locality=shuffled,policy,policy,onemkl-with-validated-bookkeeping,portable-sparse-slices,9174.451416015625,27777.23048942551,19173.315718935479,37623.570268361582,0.33028675841201083
./koblas-bench/reports/9096bd06b8f87c06e1a8b7d05912c2b124b9997dd49a7894a304c4ae5c857247/20260912T161309Z-0081264d482f/jvm-scalar.csv,sparse-slices-reduce-dot-unchecked+65536+sparse-uniform+density=0.015625+locality=shuffled,sparse-slices-reduce-dot-unchecked+65536+sparse-uniform+density=0.015625+timing=reuse+locality=shuffled,sparse-slices-reduce-dot-unchecked+65536+sparse-uniform+density=0.015625+timing=reuse+locality=shuffled,policy,policy,onemkl-with-validated-bookkeeping,policy,777.0213623046875,2856.5315141917736,2343.8197837312155,3432.6857876141589,0.2720156800106362
./koblas-bench/reports/9096bd06b8f87c06e1a8b7d05912c2b124b9997dd49a7894a304c4ae5c857247/20260912T161309Z-0081264d482f/jvm-scalar.csv,sparse-slices-gather+4096+sparse-uniform+compact=T+density=0.0625+locality=sorted,sparse-slices-gather+4096+sparse-uniform+density=0.0625+timing=reuse+compact=T+locality=sorted,sparse-slices-gather+4096+sparse-uniform+density=0.0625+timing=reuse+compact=T+locality=sorted,policy,policy,onemkl-with-validated-bookkeeping,portable-sparse-slices,449.77909851074219,772.18837112780875,550.64422934139975,879.44798390992366,0.582473286736789
./koblas-bench/reports/9096bd06b8f87c06e1a8b7d05912c2b124b9997dd49a7894a304c4ae5c857247/20260912T161309Z-0081264d482f/jvm-scalar.csv,sparse-slices-gather+4096+sparse-uniform+compact=T+density=0.0625+locality=shuffled,sparse-slices-gather+4096+sparse-uniform+density=0.0625+timing=reuse+compact=T+locality=shuffled,sparse-slices-gather+4096+sparse-uniform+density=0.0625+timing=reuse+compact=T+locality=shuffled,policy,policy,onemkl-with-validated-bookkeeping,portable-sparse-slices,452.94976806640625,670.54696474602838,520.63727350636634,781.65316610908428,0.67549298092485188
./koblas-bench/reports/9096bd06b8f87c06e1a8b7d05912c2b124b9997dd49a7894a304c4ae5c857247/20260912T161309Z-0081264d482f/jvm-scalar.csv,sparse-slices-gather-clear+4096+sparse-uniform+compact=T+density=0.0625+locality=sorted,sparse-slices-gather-clear+4096+sparse-uniform+density=0.0625+timing=reuse+compact=T+locality=sorted,sparse-slices-gather-clear+4096+sparse-uniform+density=0.0625+timing=reuse+compact=T+locality=sorted,policy,policy,onemkl-with-validated-bookkeeping,portable-sparse-slices,632.55279541015625,1017.1001150491736,707.86763645106998,1271.0040251603293,0.62191792730214601
./koblas-bench/reports/9096bd06b8f87c06e1a8b7d05912c2b124b9997dd49a7894a304c4ae5c857247/20260912T161309Z-0081264d482f/jvm-scalar.csv,sparse-slices-gather-clear+4096+sparse-uniform+compact=T+density=0.0625+locality=shuffled,sparse-slices-gather-clear+4096+sparse-uniform+density=0.0625+timing=reuse+compact=T+locality=shuffled,sparse-slices-gather-clear+4096+sparse-uniform+density=0.0625+timing=reuse+compact=T+locality=shuffled,policy,policy,onemkl-with-validated-bookkeeping,portable-sparse-slices,679.12337493896484,450.31483281963193,443.38279813770527,465.26054209198435,1.5081079401419126
./koblas-bench/reports/9096bd06b8f87c06e1a8b7d05912c2b124b9997dd49a7894a304c4ae5c857247/20260912T161309Z-0081264d482f/jvm-c.csv,sparse-slices-cycle+64+sparse-uniform+compact=N+density=0.125+locality=sorted,sparse-slices-cycle+64+sparse-uniform+density=0.125+timing=reuse+compact=N+locality=sorted,sparse-slices-cycle+64+sparse-uniform+density=0.125+timing=reuse+compact=N+locality=sorted,policy,policy,onemkl-with-validated-bookkeeping,portable-sparse-slices,61.293076999999997,75.364694244262608,74.202596252124508,77.294411820045354,0.81328634866273786
./koblas-bench/reports/9096bd06b8f87c06e1a8b7d05912c2b124b9997dd49a7894a304c4ae5c857247/20260912T161309Z-0081264d482f/jvm-c.csv,sparse-slices-cycle+64+sparse-uniform+compact=T+density=0.125+locality=sorted,sparse-slices-cycle+64+sparse-uniform+density=0.125+timing=reuse+compact=T+locality=sorted,sparse-slices-cycle+64+sparse-uniform+density=0.125+timing=reuse+compact=T+locality=sorted,policy,policy,onemkl-with-validated-bookkeeping,portable-sparse-slices,58.905892000000001,73.266671813997718,72.184722422229939,74.030865873132683,0.80399300993969725
./koblas-bench/reports/9096bd06b8f87c06e1a8b7d05912c2b124b9997dd49a7894a304c4ae5c857247/20260912T161309Z-0081264d482f/jvm-c.csv,sparse-slices-cycle+64+sparse-uniform+compact=N+density=0.125+locality=shuffled,sparse-slices-cycle+64+sparse-uniform+density=0.125+timing=reuse+compact=N+locality=shuffled,sparse-slices-cycle+64+sparse-uniform+density=0.125+timing=reuse+compact=N+locality=shuffled,policy,policy,onemkl-with-validated-bookkeeping,portable-sparse-slices,61.48677,73.81086850366259,73.393432713036518,77.078025801443474,0.83303138476075445
./koblas-bench/reports/9096bd06b8f87c06e1a8b7d05912c2b124b9997dd49a7894a304c4ae5c857247/20260912T161309Z-0081264d482f/jvm-c.csv,sparse-slices-cycle+64+sparse-uniform+compact=T+density=0.125+locality=shuffled,sparse-slices-cycle+64+sparse-uniform+density=0.125+timing=reuse+compact=T+locality=shuffled,sparse-slices-cycle+64+sparse-uniform+density=0.125+timing=reuse+compact=T+locality=shuffled,policy,policy,onemkl-with-validated-bookkeeping,portable-sparse-slices,58.716745000000003,72.073230671800388,71.432418119660554,73.007234101886638,0.81468174040065211
./koblas-bench/reports/9096bd06b8f87c06e1a8b7d05912c2b124b9997dd49a7894a304c4ae5c857247/20260912T161309Z-0081264d482f/jvm-c.csv,sparse-slices-reduce-dot-unchecked+64+sparse-uniform+density=0.125+locality=shuffled,sparse-slices-reduce-dot-unchecked+64+sparse-uniform+density=0.125+timing=reuse+locality=shuffled,sparse-slices-reduce-dot-unchecked+64+sparse-uniform+density=0.125+timing=reuse+locality=shuffled,policy,policy,onemkl-with-validated-bookkeeping,policy,11.380770999999999,13.298786767999317,13.153821413002326,13.627530098734812,0.85577513186280929
./koblas-bench/reports/9096bd06b8f87c06e1a8b7d05912c2b124b9997dd49a7894a304c4ae5c857247/20260912T161309Z-0081264d482f/jvm-c.csv,sparse-slices-cycle+4096+sparse-uniform+compact=N+density=0.0625+locality=sorted,sparse-slices-cycle+4096+sparse-uniform+density=0.0625+timing=reuse+compact=N+locality=sorted,sparse-slices-cycle+4096+sparse-uniform+density=0.0625+timing=reuse+compact=N+locality=sorted,policy,policy,onemkl-with-validated-bookkeeping,portable-sparse-slices,1414.3662719726562,1507.892969902877,1462.2483382273451,1577.4307257899138,0.93797524108342734
./koblas-bench/reports/9096bd06b8f87c06e1a8b7d05912c2b124b9997dd49a7894a304c4ae5c857247/20260912T161309Z-0081264d482f/jvm-c.csv,sparse-slices-cycle+4096+sparse-uniform+compact=T+density=0.0625+locality=sorted,sparse-slices-cycle+4096+sparse-uniform+density=0.0625+timing=reuse+compact=T+locality=sorted,sparse-slices-cycle+4096+sparse-uniform+density=0.0625+timing=reuse+compact=T+locality=sorted,policy,policy,onemkl-with-validated-bookkeeping,portable-sparse-slices,1417.9071350097656,1497.2774182799899,1466.1684177646525,1600.4142634510638,0.94699026225787764
./koblas-bench/reports/9096bd06b8f87c06e1a8b7d05912c2b124b9997dd49a7894a304c4ae5c857247/20260912T161309Z-0081264d482f/jvm-c.csv,sparse-slices-cycle+4096+sparse-uniform+compact=N+density=0.0625+locality=shuffled,sparse-slices-cycle+4096+sparse-uniform+density=0.0625+timing=reuse+compact=N+locality=shuffled,sparse-slices-cycle+4096+sparse-uniform+density=0.0625+timing=reuse+compact=N+locality=shuffled,policy,policy,onemkl-with-validated-bookkeeping,portable-sparse-slices,1431.9305267333984,1517.4500800937483,1459.3199108342146,1548.6256014963872,0.94364259194934019
./koblas-bench/reports/9096bd06b8f87c06e1a8b7d05912c2b124b9997dd49a7894a304c4ae5c857247/20260912T161309Z-0081264d482f/jvm-c.csv,sparse-slices-cycle+4096+sparse-uniform+compact=T+density=0.0625+locality=shuffled,sparse-slices-cycle+4096+sparse-uniform+density=0.0625+timing=reuse+compact=T+locality=shuffled,sparse-slices-cycle+4096+sparse-uniform+density=0.0625+timing=reuse+compact=T+locality=shuffled,policy,policy,onemkl-with-validated-bookkeeping,portable-sparse-slices,1437.9665679931641,1544.7010736665236,1520.6973556231003,1992.9314944214955,0.9309028086450325
./koblas-bench/reports/9096bd06b8f87c06e1a8b7d05912c2b124b9997dd49a7894a304c4ae5c857247/20260912T161309Z-0081264d482f/jvm-c.csv,sparse-slices-reduce-dot-unchecked+4096+sparse-uniform+density=0.0625+locality=shuffled,sparse-slices-reduce-dot-unchecked+4096+sparse-uniform+density=0.0625+timing=reuse+locality=shuffled,sparse-slices-reduce-dot-unchecked+4096+sparse-uniform+density=0.0625+timing=reuse+locality=shuffled,policy,policy,onemkl-with-validated-bookkeeping,policy,169.14350509643555,132.00254100290431,131.75136953387795,132.96453172390062,1.2813655238099853
./koblas-bench/reports/9096bd06b8f87c06e1a8b7d05912c2b124b9997dd49a7894a304c4ae5c857247/20260912T161309Z-0081264d482f/jvm-c.csv,sparse-slices-cycle+65536+sparse-uniform+compact=N+density=0.015625+locality=sorted,sparse-slices-cycle+65536+sparse-uniform+density=0.015625+timing=reuse+compact=N+locality=sorted,sparse-slices-cycle+65536+sparse-uniform+density=0.015625+timing=reuse+compact=N+locality=sorted,policy,policy,onemkl-with-validated-bookkeeping,portable-sparse-slices,9361.321044921875,7150.8782305015538,6946.3500268889484,7306.7944268433175,1.3091148727707091
./koblas-bench/reports/9096bd06b8f87c06e1a8b7d05912c2b124b9997dd49a7894a304c4ae5c857247/20260912T161309Z-0081264d482f/jvm-c.csv,sparse-slices-cycle+65536+sparse-uniform+compact=T+density=0.015625+locality=sorted,sparse-slices-cycle+65536+sparse-uniform+density=0.015625+timing=reuse+compact=T+locality=sorted,sparse-slices-cycle+65536+sparse-uniform+density=0.015625+timing=reuse+compact=T+locality=sorted,policy,policy,onemkl-with-validated-bookkeeping,portable-sparse-slices,9135.5194091796875,6821.1099375144522,6682.7585263298406,6989.9092178770952,1.3393010071479048
./koblas-bench/reports/9096bd06b8f87c06e1a8b7d05912c2b124b9997dd49a7894a304c4ae5c857247/20260912T161309Z-0081264d482f/jvm-c.csv,sparse-slices-cycle+65536+sparse-uniform+compact=N+density=0.015625+locality=shuffled,sparse-slices-cycle+65536+sparse-uniform+density=0.015625+timing=reuse+compact=N+locality=shuffled,sparse-slices-cycle+65536+sparse-uniform+density=0.015625+timing=reuse+compact=N+locality=shuffled,policy,policy,onemkl-with-validated-bookkeeping,portable-sparse-slices,9479.5252685546875,7183.4336596954627,7055.6998754669985,7226.0737799595727,1.3196370590490796
./koblas-bench/reports/9096bd06b8f87c06e1a8b7d05912c2b124b9997dd49a7894a304c4ae5c857247/20260912T161309Z-0081264d482f/jvm-c.csv,sparse-slices-cycle+65536+sparse-uniform+compact=T+density=0.015625+locality=shuffled,sparse-slices-cycle+65536+sparse-uniform+density=0.015625+timing=reuse+compact=T+locality=shuffled,sparse-slices-cycle+65536+sparse-uniform+density=0.015625+timing=reuse+compact=T+locality=shuffled,policy,policy,onemkl-with-validated-bookkeeping,portable-sparse-slices,9174.451416015625,7091.7043399811264,7046.7584653291096,8831.5026145528664,1.29368780425497
./koblas-bench/reports/9096bd06b8f87c06e1a8b7d05912c2b124b9997dd49a7894a304c4ae5c857247/20260912T161309Z-0081264d482f/jvm-c.csv,sparse-slices-reduce-dot-unchecked+65536+sparse-uniform+density=0.015625+locality=shuffled,sparse-slices-reduce-dot-unchecked+65536+sparse-uniform+density=0.015625+timing=reuse+locality=shuffled,sparse-slices-reduce-dot-unchecked+65536+sparse-uniform+density=0.015625+timing=reuse+locality=shuffled,policy,policy,onemkl-with-validated-bookkeeping,policy,777.0213623046875,747.41120179880272,643.50426211016111,885.69564986596595,1.0396169610980164
./koblas-bench/reports/9096bd06b8f87c06e1a8b7d05912c2b124b9997dd49a7894a304c4ae5c857247/20260912T161309Z-0081264d482f/jvm-c.csv,sparse-slices-gather+4096+sparse-uniform+compact=T+density=0.0625+locality=sorted,sparse-slices-gather+4096+sparse-uniform+density=0.0625+timing=reuse+compact=T+locality=sorted,sparse-slices-gather+4096+sparse-uniform+density=0.0625+timing=reuse+compact=T+locality=sorted,policy,policy,onemkl-with-validated-bookkeeping,portable-sparse-slices,449.77909851074219,345.8537710191265,276.76516142231907,449.19457444890037,1.3004892130722738
./koblas-bench/reports/9096bd06b8f87c06e1a8b7d05912c2b124b9997dd49a7894a304c4ae5c857247/20260912T161309Z-0081264d482f/jvm-c.csv,sparse-slices-gather+4096+sparse-uniform+compact=T+density=0.0625+locality=shuffled,sparse-slices-gather+4096+sparse-uniform+density=0.0625+timing=reuse+compact=T+locality=shuffled,sparse-slices-gather+4096+sparse-uniform+density=0.0625+timing=reuse+compact=T+locality=shuffled,policy,policy,onemkl-with-validated-bookkeeping,portable-sparse-slices,452.94976806640625,649.6180786745872,265.14763689648214,1288.7701870736171,0.6972554843155806
./koblas-bench/reports/9096bd06b8f87c06e1a8b7d05912c2b124b9997dd49a7894a304c4ae5c857247/20260912T161309Z-0081264d482f/jvm-c.csv,sparse-slices-gather-clear+4096+sparse-uniform+compact=T+density=0.0625+locality=sorted,sparse-slices-gather-clear+4096+sparse-uniform+density=0.0625+timing=reuse+compact=T+locality=sorted,sparse-slices-gather-clear+4096+sparse-uniform+density=0.0625+timing=reuse+compact=T+locality=sorted,policy,policy,onemkl-with-validated-bookkeeping,portable-sparse-slices,632.55279541015625,1224.1462518814312,919.01518879781906,1582.1272502100933,0.51672975711681901
./koblas-bench/reports/9096bd06b8f87c06e1a8b7d05912c2b124b9997dd49a7894a304c4ae5c857247/20260912T161309Z-0081264d482f/jvm-c.csv,sparse-slices-gather-clear+4096+sparse-uniform+compact=T+density=0.0625+locality=shuffled,sparse-slices-gather-clear+4096+sparse-uniform+density=0.0625+timing=reuse+compact=T+locality=shuffled,sparse-slices-gather-clear+4096+sparse-uniform+density=0.0625+timing=reuse+compact=T+locality=shuffled,policy,policy,onemkl-with-validated-bookkeeping,portable-sparse-slices,679.12337493896484,1192.0761196125152,925.32156526504673,1286.6337316821202,0.56969799475533001
