candidate,logical_id,base_case,candidate_case,base_configuration,candidate_configuration,base_kernel,candidate_kernel,base_median_ns,candidate_median_ns,candidate_min_ns,candidate_max_ns,base_over_candidate
./jvm-scalar.csv,spmm+257x8x129+sparse-uniform+density=0.01+mode=prepared,spmm+257x8x129+sparse-uniform+density=0.01+mode=prepared,spmm+257x8x129+sparse-uniform+density=0.01+mode=prepared,policy,policy,vendor-accelerate,policy,5017.486572265625,2256.6519603178949,2253.1266424258024,2271.4303867283816,2.2234206516980186
./jvm-scalar.csv,spmm+257x8x129+sparse-uniform+density=0.01+mode=oneshot,spmm+257x8x129+sparse-uniform+density=0.01+mode=oneshot,spmm+257x8x129+sparse-uniform+density=0.01+mode=oneshot,policy,policy,vendor-accelerate,policy,18659.97314453125,2339.7433681513776,2256.5952184666116,2346.8772774892959,7.9752221540751389
./jvm-scalar.csv,gemm+257x3x1+uniform,gemm+257x3x1+uniform,gemm+257x3x1+uniform,policy,policy,vendor-accelerate,policy,343.33038330078125,1552.1956454909921,1547.6780366669614,1555.7942457554298,0.2211901471944786
./jvm-scalar.csv,gemm+3x257x33+uniform,gemm+3x257x33+uniform,gemm+3x257x33+uniform,policy,policy,vendor-accelerate,policy,5745.2239990234375,10808.353330138289,10761.889782742364,10839.943744838976,0.53155405116182763
./jvm-scalar.csv,gemm+127x5x65+uniform,gemm+127x5x65+uniform,gemm+127x5x65+uniform,policy,policy,vendor-accelerate,policy,2199.5162963867188,13923.671285646977,13854.636675461741,14120.042350094111,0.15796956501365123
./jvm-scalar.csv,trsm+65x1+triangular+diag=N+side=L+transA=N+uplo=L,trsm+65x1+triangular+side=L+uplo=L+transA=N+diag=N,trsm+65x1+triangular+side=L+uplo=L+transA=N+diag=N,policy,policy,vendor-accelerate,policy,1327.8427124023438,776.40069735596649,770.41892077900332,783.72848954323092,1.71025440461905
./jvm-scalar.csv,trsm+65x33+triangular+diag=U+side=L+transA=T+uplo=U,trsm+65x33+triangular+side=L+uplo=U+transA=T+diag=U,trsm+65x33+triangular+side=L+uplo=U+transA=T+diag=U,policy,policy,vendor-accelerate,policy,5204.3914794921875,27976.598467191787,27864.531186578271,28106.143182122309,0.18602659953801703
./jvm-scalar.csv,gemm-add+15x7x31+uniform,gemm-block+15x7x31+uniform+packed=4x4+timing=prepacked-compute,gemm-block+15x7x31+uniform+packed=4x4+timing=prepacked-compute,column-major,packed=4x4,vendor-accelerate,portable-tile,422.64366149902344,720.32846162597491,709.67663514123467,732.45954127128607,0.58673741773996146
./jvm-scalar.csv,gemm-add+32x16x65+uniform,gemm-block+32x16x65+uniform+packed=4x4+timing=prepacked-compute,gemm-block+32x16x65+uniform+packed=4x4+timing=prepacked-compute,column-major,packed=4x4,vendor-accelerate,portable-tile,1382.4234008789062,4911.1570059515634,4874.3270368737385,4958.6028460543339,0.28148629726225871
./jvm-scalar.csv,gemm-add+64x64x31+uniform,gemm-block+64x64x31+uniform+packed=4x4+timing=prepacked-compute,gemm-block+64x64x31+uniform+packed=4x4+timing=prepacked-compute,column-major,packed=4x4,vendor-accelerate,portable-tile,2060.6689453125,22522.851153067306,22418.352365415987,22707.801477997986,0.091492366188810195
./jvm-scalar.csv,gemm-add+64x64x32+uniform,gemm-block+64x64x32+uniform+packed=4x4+timing=prepacked-compute,gemm-block+64x64x32+uniform+packed=4x4+timing=prepacked-compute,column-major,packed=4x4,vendor-accelerate,portable-tile,2073.4710693359375,23193.109452235192,23028.280574750464,23356.167167977786,0.089400305448742265
./jvm-scalar.csv,gemm-add+64x64x33+uniform,gemm-block+64x64x33+uniform+packed=4x4+timing=prepacked-compute,gemm-block+64x64x33+uniform+packed=4x4+timing=prepacked-compute,column-major,packed=4x4,vendor-accelerate,portable-tile,2112.8768920898438,23483.631116300021,23394.962107208874,23731.1885662637,0.089972325047436685
./jvm-scalar.csv,gemm-add+64x64x63+uniform,gemm-block+64x64x63+uniform+packed=4x4+timing=prepacked-compute,gemm-block+64x64x63+uniform+packed=4x4+timing=prepacked-compute,column-major,packed=4x4,vendor-accelerate,portable-tile,2746.9635009765625,38565.147172757381,38358.83108108108,39120.806824754196,0.071229171994889512
./jvm-scalar.csv,gemm-add+64x64x64+uniform,gemm-block+64x64x64+uniform+packed=4x4+timing=prepacked-compute,gemm-block+64x64x64+uniform+packed=4x4+timing=prepacked-compute,column-major,packed=4x4,vendor-accelerate,portable-tile,2742.1722412109375,40172.795013970157,39795.898067449794,40777.49551703527,0.068259433784911963
./jvm-scalar.csv,gemm-add+64x64x65+uniform,gemm-block+64x64x65+uniform+packed=4x4+timing=prepacked-compute,gemm-block+64x64x65+uniform+packed=4x4+timing=prepacked-compute,column-major,packed=4x4,vendor-accelerate,portable-tile,2872.6806640625,39815.951332575729,39326.983149222993,42723.693721602642,0.072148989736990007
./jvm-scalar.csv,gemm-add+128x128x64+uniform,gemm-block+128x128x64+uniform+packed=4x4+timing=prepacked-compute,gemm-block+128x128x64+uniform+packed=4x4+timing=prepacked-compute,column-major,packed=4x4,vendor-accelerate,portable-tile,8351.37939453125,159867.12730650112,158720.44939577038,161814.45839753468,0.052239503738124873
./jvm-scalar.csv,gemm-add+128x8x64+uniform,gemm-block+128x8x64+uniform+packed=4x4+timing=prepacked-compute,gemm-block+128x8x64+uniform+packed=4x4+timing=prepacked-compute,column-major,packed=4x4,vendor-accelerate,portable-tile,1517.3149108886719,9781.8273417563032,9737.9244285780514,9854.2331331519181,0.15511569136081702
./jvm-c.csv,dot+4096+uniform,dot+4096+uniform,dot+4096+uniform,policy,policy,vendor-accelerate,policy,147.61599999999999,371.64622627739504,368.52454112061145,375.24269327663529,0.39719493852688842
./jvm-c.csv,axpy+4096+uniform,axpy+4096+uniform,axpy+4096+uniform,policy,policy,vendor-accelerate,policy,1243.2937622070312,781.72655885892505,778.72514212785711,783.7387025694652,1.590445851068242
./jvm-c.csv,axpy-arithmetic+4096+uniform,axpy-arithmetic+4096+uniform,axpy-arithmetic+4096+uniform,policy,policy,vendor-accelerate,policy,1242.9695129394531,780.96681870004738,778.60283696067199,783.42711608978016,1.5915778790812507
./jvm-c.csv,scal+4096+uniform,scal+4096+uniform,scal+4096+uniform,policy,policy,vendor-accelerate,policy,1202.239990234375,700.1322431644528,697.92221298271124,704.74539280297438,1.7171612962724001
