candidate,logical_id,base_case,candidate_case,base_configuration,candidate_configuration,base_kernel,candidate_kernel,base_median_ns,candidate_median_ns,candidate_min_ns,candidate_max_ns,base_over_candidate
./jvm-c.csv,symv+129+uniform+uplo=U,symv+129+uniform+uplo=U,symv+129+uniform+uplo=U,policy,policy,vendor-cblas,policy,1150.054931640625,3049.3582919144951,3030.6707948326239,3059.8247091677495,0.37714654086075922
./jvm-c.csv,ger+129x31+uniform,ger+129x31+uniform,ger+129x31+uniform,policy,policy,vendor-cblas,policy,693.81523132324219,1150.7035908947537,1149.1469622691061,1152.1383083579747,0.60294869748668434
./jvm-c.csv,syr+129+uniform+uplo=L,syr+129+uniform+uplo=L,syr+129+uniform+uplo=L,policy,policy,vendor-cblas,policy,3827.9571533203125,4608.657214223852,4349.8666916619804,4980.9574920811474,0.83060140413697103
./jvm-c.csv,syr2+129+uniform+uplo=U,syr2+129+uniform+uplo=U,syr2+129+uniform+uplo=U,policy,policy,vendor-cblas,policy,5025.9246826171875,5893.7587186806322,5748.3608022732915,6111.5006983646626,0.85275372177812592
./jvm-c.csv,trsv+129+triangular+diag=N+transA=N+uplo=L,trsv+129+triangular+uplo=L+transA=N+diag=N,trsv+129+triangular+uplo=L+transA=N+diag=N,policy,policy,vendor-cblas,policy,1853.6834716796875,1994.6642036715148,1992.0090779925431,1999.2739242475811,0.92932106981599782
./jvm-c.csv,trmv+129+triangular+diag=U+transA=T+uplo=U,trmv+129+triangular+uplo=U+transA=T+diag=U,trmv+129+triangular+uplo=U+transA=T+diag=U,policy,policy,vendor-cblas,policy,1923.5076904296875,2134.7523280264841,2127.2443330294745,2153.9288263527096,0.90104489648591413
./jvm-c.csv,gemm+32x21x48+uniform,gemm+32x21x48+uniform,gemm+32x21x48+uniform,policy,policy,vendor-cblas,policy,1519.4435119628906,4326.9374834836881,4290.0277234387158,4372.4365861001206,0.3511591091303593
./jvm-c.csv,gemm+129x31x257+uniform+transA=T,gemm+129x31x257+uniform+transA=T,gemm+129x31x257+uniform+transA=T,policy,policy,vendor-cblas,policy,49166.50390625,98690.42497442913,98115.483418963107,99082.077953132466,0.49818920041117598
./jvm-c.csv,gemm+65x127x33+uniform+transB=T,gemm+65x127x33+uniform+transB=T,gemm+65x127x33+uniform+transB=T,policy,policy,vendor-cblas,policy,13322.509765625,26140.83412025082,25934.410667983702,26262.925106276569,0.50964363663148371
./jvm-c.csv,symm+129x31+uniform+side=L+uplo=L,symm+129x31+uniform+side=L+uplo=L,symm+129x31+uniform+side=L+uplo=L,policy,policy,vendor-cblas,policy,25340.9423828125,51318.047095226939,50922.083008763388,51694.413648681941,0.49380176793924502
./jvm-c.csv,symm+31x129+uniform+side=R+uplo=U,symm+31x129+uniform+side=R+uplo=U,symm+31x129+uniform+side=R+uplo=U,policy,policy,vendor-cblas,policy,29506.9580078125,51236.917902861576,50708.520169322706,51586.67141803883,0.57589252467827579
./jvm-c.csv,gemmt+129x31+uniform+transA=N+transB=N+uplo=L,gemmt+129x31+uniform+uplo=L+transA=N+transB=N,gemmt+129x31+uniform+uplo=L+transA=N+transB=N,policy,policy,vendor-cblas,policy,36325.8056640625,60745.801929438981,60518.623094958966,61633.595070422532,0.59799697279917019
./jvm-c.csv,syrk+129x31+uniform+transA=N+uplo=L,syrk+129x31+uniform+uplo=L+transA=N,syrk+129x31+uniform+uplo=L+transA=N,policy,policy,vendor-cblas,policy,15103.94287109375,31739.840506014145,31167.614399759001,32240.643438219493,0.4758670059552384
./jvm-c.csv,syr2k+129x31+uniform+transA=T+uplo=U,syr2k+129x31+uniform+uplo=U+transA=T,syr2k+129x31+uniform+uplo=U+transA=T,policy,policy,vendor-cblas,policy,24511.474609375,65775.702021158446,65339.038899430743,66265.220820189279,0.37265242112490499
./jvm-c.csv,trsm+64x16+triangular+diag=N+side=L+transA=N+uplo=L,trsm+64x16+triangular+side=L+uplo=L+transA=N+diag=N,trsm+64x16+triangular+side=L+uplo=L+transA=N+diag=N,policy,policy,vendor-cblas,policy,3520.9503173828125,9911.4016227211432,9865.4602530903412,9932.1094624063717,0.35524242195082667
./jvm-c.csv,trsm+17x64+triangular+diag=U+side=R+transA=T+uplo=U,trsm+17x64+triangular+side=R+uplo=U+transA=T+diag=U,trsm+17x64+triangular+side=R+uplo=U+transA=T+diag=U,policy,policy,vendor-cblas,policy,3062.1337890625,9554.8327556126496,9488.3574429636319,9633.9887845092017,0.3204801033554206
./jvm-c.csv,trmm+64x16+triangular+diag=N+side=L+transA=T+uplo=U,trmm+64x16+triangular+side=L+uplo=U+transA=T+diag=N,trmm+64x16+triangular+side=L+uplo=U+transA=T+diag=N,policy,policy,vendor-cblas,policy,1997.4441528320312,7993.5961110055587,7978.4567901234568,8010.0177726926013,0.24988054501302065
./jvm-c.csv,trmm+17x64+triangular+diag=U+side=R+transA=N+uplo=L,trmm+17x64+triangular+side=R+uplo=L+transA=N+diag=U,trmm+17x64+triangular+side=R+uplo=L+transA=N+diag=U,policy,policy,vendor-cblas,policy,2799.0875244140625,9886.8448442189219,9862.5367674680692,9921.8279295747543,0.28311231424358368
./jvm-c.csv,gemm+257x3x1+uniform,gemm+257x3x1+uniform,gemm+257x3x1+uniform,policy,policy,vendor-cblas,policy,296.45252227783203,1545.7765118870645,1529.2933338187643,1557.8477223094901,0.19178226606375751
./jvm-c.csv,gemm+3x257x33+uniform,gemm+3x257x33+uniform,gemm+3x257x33+uniform,policy,policy,vendor-cblas,policy,3071.71630859375,8949.0929026715094,8910.5280045901927,8975.5601470022648,0.34324331437846312
./jvm-c.csv,gemm+127x5x65+uniform,gemm+127x5x65+uniform,gemm+127x5x65+uniform,policy,policy,vendor-cblas,policy,2964.5156860351562,9792.1433140088775,9767.986698911729,9828.163469636007,0.30274431153331349
./jvm-c.csv,trsm+65x1+triangular+diag=N+side=L+transA=N+uplo=L,trsm+65x1+triangular+side=L+uplo=L+transA=N+diag=N,trsm+65x1+triangular+side=L+uplo=L+transA=N+diag=N,policy,policy,vendor-cblas,policy,712.85438537597656,772.4151594074192,767.47802501289414,781.98585605639028,0.92289020573193248
./jvm-c.csv,trsm+65x33+triangular+diag=U+side=L+transA=T+uplo=U,trsm+65x33+triangular+side=L+uplo=U+transA=T+diag=U,trsm+65x33+triangular+side=L+uplo=U+transA=T+diag=U,policy,policy,vendor-cblas,policy,7963.287353515625,17751.371191149847,17539.234488517744,17934.56137232246,0.44860125270130202
./jvm-c.csv,gemm-add+15x7x31+uniform,gemm-block+15x7x31+uniform+packed=4x4+timing=prepacked-compute,gemm-block+15x7x31+uniform+packed=4x4+timing=prepacked-compute,column-major,packed=4x4,vendor-cblas,c-tile,311.17534637451172,551.25121333042352,546.99826384636947,553.88039579729104,0.56448918179158947
./jvm-c.csv,gemm-add+32x16x65+uniform,gemm-block+32x16x65+uniform+packed=4x4+timing=prepacked-compute,gemm-block+32x16x65+uniform+packed=4x4+timing=prepacked-compute,column-major,packed=4x4,vendor-cblas,c-tile,1484.5161437988281,3228.2974679329968,3171.5137680060652,3300.0748864761244,0.45984490541676415
./jvm-c.csv,gemm-add+64x64x31+uniform,gemm-block+64x64x31+uniform+packed=4x4+timing=prepacked-compute,gemm-block+64x64x31+uniform+packed=4x4+timing=prepacked-compute,column-major,packed=4x4,vendor-cblas,c-tile,5203.155517578125,16940.640412970151,16597.221177400235,17499.756957173806,0.30714042626124494
