elapsed_s,cpu_percent
3237.406,12.86
3238.416,12.20
3239.426,12.04
3240.437,12.96
3241.447,12.10
3242.457,12.18
3243.467,12.64
3244.470,12.45
3245.480,12.57
3246.481,18.82
3247.491,13.56
3248.501,13.49
3249.511,12.20
3250.521,11.99
3251.531,12.39
3252.542,11.87
3253.547,11.86
3254.555,11.74
3255.565,11.81
3256.575,11.79
3257.585,11.87
3258.595,12.09
3259.605,12.40
3260.615,11.90
3261.625,11.69
3262.635,12.09
3263.645,12.31
3264.655,12.07
3265.665,11.72
3266.675,12.20
3267.685,11.97
3268.695,11.89
3269.705,12.08
3270.715,12.13
3271.725,11.81
3272.735,11.61
3273.745,11.97
3274.755,12.31
3275.766,12.08
3276.776,11.61
3277.786,11.89
3278.796,11.62
3279.806,11.89
3280.816,12.24
3281.826,12.08
3282.836,11.82
3283.846,11.89
3284.856,11.92
3285.866,11.81
3286.876,12.38
3287.886,11.68
3288.896,11.71
3289.906,11.84
3290.916,12.08
3291.926,11.88
3292.936,11.97
3293.946,12.87
3294.956,14.61
3295.967,13.08
3296.977,11.90
3297.984,12.52
3298.994,12.08
3300.004,12.12
3301.014,11.99
3302.024,11.89
3303.034,11.88
3304.044,11.81
3305.054,11.82
3306.064,11.97
3307.074,11.90
3308.077,11.99
3309.087,11.90
3310.097,11.96
3311.107,11.90
3312.117,12.29
3313.128,6.34
