schema,6
run,id,implementation,workload_version,fixture_version,pass,unit,source_commit,dirty,runtime,threads,warmups,target_ns,harness,warmup_target_ns,forks
case,id,run_id,case,status,comparison_kind,timing_mode,actual_kernel
sample,case_id,fork,sample,operations,elapsed_ns,ns_per_op
case,44,1,clear-right-padding+32x4+uniform+packed=8x4,unsupported,unsupported,arithmetic,unavailable
case,45,1,gemm-block+15x7x31+uniform+packed=4x4+timing=prepacked-compute,ok,direct,prepacked-compute,c-tile
sample,45,1,1,91756,223518474,2436.0093508871355
sample,45,1,2,91756,198282420,2160.9749771132133
sample,45,1,3,91756,276010726,3008.0945769214004
sample,45,1,4,91756,310634774,3385.4437203016696
sample,45,1,5,91756,275240027,2999.695137102751
sample,45,1,6,91756,308231499,3359.2517001612973
sample,45,1,7,91756,262365260,2859.37987706526
sample,45,1,8,91756,271595748,2959.9780722786522
sample,45,1,9,91756,250410218,2729.088212215005
sample,45,1,10,91756,316417981,3448.4718274554252
case,46,1,gemm-block+15x7x31+uniform+packed=4x4+timing=pack-plus-compute,ok,direct,pack-plus-compute,c-tile
sample,46,1,1,27079,133932991,4946.009490749289
sample,46,1,2,27079,166898758,6163.401824291886
sample,46,1,3,27079,128158975,4732.780937257654
sample,46,1,4,27079,140735139,5197.205916023487
sample,46,1,5,27079,142632542,5267.275084013442
sample,46,1,6,27079,177468978,6553.749326046013
sample,46,1,7,27079,154750938,5714.795154917095
sample,46,1,8,27079,176494756,6517.772295875032
sample,46,1,9,27079,159480047,5889.436352893386
sample,46,1,10,27079,167013431,6167.636581853097
case,47,1,gemm-block+32x16x65+uniform+packed=4x4+timing=prepacked-compute,ok,direct,prepacked-compute,c-tile
sample,47,1,1,14502,216079997,14900.013584333195
sample,47,1,2,14502,199404390,13750.13032685147
sample,47,1,3,14502,195324667,13468.808922907185
sample,47,1,4,14502,192052069,13243.14363536064
sample,47,1,5,14502,178599963,12315.540132395532
sample,47,1,6,14502,183254525,12636.500137912011
sample,47,1,7,14502,187468268,12927.063025789546
sample,47,1,8,14502,201121299,13868.521514273893
sample,47,1,9,14502,189138279,13042.220314439388
sample,47,1,10,14502,178221987,12289.476417045924
case,48,1,gemm-block+32x16x65+uniform+packed=4x4+timing=pack-plus-compute,ok,direct,pack-plus-compute,c-tile
sample,48,1,1,9512,206124597,21669.95342724979
sample,48,1,2,9512,244289777,25682.272603027755
sample,48,1,3,9512,282765278,29727.215937762827
sample,48,1,4,9512,425087061,44689.5564550042
sample,48,1,5,9512,376030659,39532.23917157275
sample,48,1,6,9512,265413487,27903.01587468461
sample,48,1,7,9512,218219763,22941.522603027755
sample,48,1,8,9512,217483077,22864.074537426408
sample,48,1,9,9512,205551143,21609.666000841044
sample,48,1,10,9512,203992019,21445.754730866272
case,49,1,gemm-block+15x7x31+uniform+packed=8x4+timing=prepacked-compute,unsupported,unsupported,arithmetic,unavailable
case,50,1,gemm-block+15x7x31+uniform+packed=8x4+timing=pack-plus-compute,unsupported,unsupported,arithmetic,unavailable
case,51,1,gemm-block+32x16x65+uniform+packed=8x4+timing=prepacked-compute,unsupported,unsupported,arithmetic,unavailable
case,52,1,gemm-block+32x16x65+uniform+packed=8x4+timing=pack-plus-compute,unsupported,unsupported,arithmetic,unavailable
case,53,1,gemm-block+64x64x31+uniform+packed=4x4+timing=prepacked-compute,ok,direct,prepacked-compute,c-tile
sample,53,1,1,2686,304090544,113213.15860014892
sample,53,1,2,2686,294905428,109793.53239017125
sample,53,1,3,2686,291593073,108560.3399106478
sample,53,1,4,2686,247721586,92226.9493670886
sample,53,1,5,2686,232797695,86670.77252419955
sample,53,1,6,2686,212178485,78994.22375279226
sample,53,1,7,2686,247984276,92324.74906924795
sample,53,1,8,2686,286258787,106574.3808637379
sample,53,1,9,2686,314458965,117073.33023082651
sample,53,1,10,2686,309539064,115241.64705882352
case,54,1,gemm-block+64x64x31+uniform+packed=4x4+timing=pack-plus-compute,ok,direct,pack-plus-compute,c-tile
sample,54,1,1,1279,207360284,162126.8835027365
sample,54,1,2,1279,180618562,141218.57857701328
sample,54,1,3,1279,228951684,179008.35340109462
sample,54,1,4,1279,214504260,167712.4784988272
sample,54,1,5,1279,205776409,160888.51368256452
sample,54,1,6,1279,208976757,163390.74042220484
sample,54,1,7,1279,212481560,166131.00860046913
sample,54,1,8,1279,172017041,134493.3862392494
sample,54,1,9,1279,163536764,127862.98983580923
sample,54,1,10,1279,197765582,154625.16184519156
case,55,1,gemm-block+64x64x31+uniform+packed=8x4+timing=prepacked-compute,unsupported,unsupported,arithmetic,unavailable
case,56,1,gemm-block+64x64x31+uniform+packed=8x4+timing=pack-plus-compute,unsupported,unsupported,arithmetic,unavailable
case,57,1,gemm-block+64x64x32+uniform+packed=4x4+timing=prepacked-compute,ok,direct,prepacked-compute,c-tile
sample,57,1,1,1146,106381180,92828.25479930193
sample,57,1,2,1146,112545159,98206.94502617801
sample,57,1,3,1146,120505191,105152.87172774869
sample,57,1,4,1146,107008741,93375.8647469459
sample,57,1,5,1146,110204537,96164.51745200698
sample,57,1,6,1146,171440134,149598.7207678883
sample,57,1,7,1146,152336315,132928.72164048866
sample,57,1,8,1146,161802832,141189.20767888307
