schema,5
run,id,implementation,workload_version,fixture_version,pass,unit,source_commit,dirty,runtime,threads,warmups,target_ns,harness,warmup_target_ns,forks
case,id,run_id,case,status,comparison_kind,timing_mode,logical_id,configuration,physical_work,actual_kernel
sample,case_id,fork,sample,operations,elapsed_ns,ns_per_op
run,1,jvm-simd/simd(4 lanes)/simd-sparse/packed-8x4,5,2,1,ns,7a38ed4bdde4f7b167b5dbe3924fffe6ca7555fa,true,kotlin-2.4.10/jvm/Eclipse Adoptium/25.0.1,1,5,200000000,jmh-average-time-v1,200000000,2
case,1,1,gemm-tile+4x4x32+uniform+packed=4x4,unsupported,unsupported,arithmetic,gemm-add-v1+4x4x32+uniform,packed=4x4,tiles=1;leftDoubles=128;rightDoubles=128;outputDoubles=16;resetDoubles=16;scratchDoubles=0;triangleDoubles=0,unavailable
case,2,1,gemm-tile+3x2x31+uniform+packed=4x4,unsupported,unsupported,arithmetic,gemm-add-v1+3x2x31+uniform,packed=4x4,tiles=1;leftDoubles=124;rightDoubles=124;outputDoubles=16;resetDoubles=16;scratchDoubles=0;triangleDoubles=0,unavailable
case,3,1,packed-trsm+4x4+triangular+packed=4x4+uplo=L+diag=N,unsupported,unsupported,arithmetic,right-solve-v1+4x4+triangular+uplo=L+diag=N,packed=4x4,tiles=1;leftDoubles=0;rightDoubles=0;outputDoubles=16;resetDoubles=16;scratchDoubles=0;triangleDoubles=16,unavailable
case,4,1,packed-trsm+3x2+triangular+packed=4x4+uplo=U+diag=U,unsupported,unsupported,arithmetic,right-solve-v1+3x2+triangular+uplo=U+diag=U,packed=4x4,tiles=1;leftDoubles=0;rightDoubles=0;outputDoubles=16;resetDoubles=16;scratchDoubles=0;triangleDoubles=16,unavailable
case,5,1,gemm-trsm+4x4x32+triangular+packed=4x4+uplo=L+diag=N,unsupported,unsupported,arithmetic,update-solve-v1+4x4x32+triangular+uplo=L+diag=N,packed=4x4,tiles=1;leftDoubles=128;rightDoubles=128;outputDoubles=16;resetDoubles=16;scratchDoubles=0;triangleDoubles=16,unavailable
case,6,1,gemm-trsm+3x2x31+triangular+packed=4x4+uplo=U+diag=U,unsupported,unsupported,arithmetic,update-solve-v1+3x2x31+triangular+uplo=U+diag=U,packed=4x4,tiles=1;leftDoubles=124;rightDoubles=124;outputDoubles=16;resetDoubles=16;scratchDoubles=0;triangleDoubles=16,unavailable
run,2,jvm-simd/simd(4 lanes)/simd-sparse/packed-8x4,5,2,1,ns,7a38ed4bdde4f7b167b5dbe3924fffe6ca7555fa,true,kotlin-2.4.10/jvm/Eclipse Adoptium/25.0.1/JMH 1.37/forks=2,1,5,200000000,jmh-average-time-v1,200000000,2
case,7,2,gemm-tile+8x4x32+uniform+packed=8x4,ok,partial,raw-tile,gemm-add-v1+8x4x32+uniform,packed=8x4,tiles=1;leftDoubles=256;rightDoubles=128;outputDoubles=32;resetDoubles=32;scratchDoubles=0;triangleDoubles=0,jvm-simd/vector-tile-v1/8x4
sample,7,1,1,4151121,200223827,48.23367639729124
sample,7,1,2,4093426,200130299,48.89066004857545
sample,7,1,3,4099637,200153628,48.82228060679519
sample,7,1,4,4142374,200147606,48.317125879990556
sample,7,1,5,4194687,200099836,47.70316259592194
sample,7,1,6,4177823,200086779,47.8925935828301
sample,7,1,7,4185864,200128135,47.81047234214967
sample,7,1,8,4172202,200096260,47.9593893104888
sample,7,1,9,4189536,200098430,47.76147764334762
sample,7,1,10,4193652,200083158,47.71095884923213
sample,7,2,11,4253965,200201804,47.062400372358496
sample,7,2,12,4060637,200198733,49.30229739816684
sample,7,2,13,4168330,200143749,48.01533203944985
sample,7,2,14,4231373,200223045,47.31869419216883
sample,7,2,15,4193788,200195871,47.736287814262425
sample,7,2,16,4207632,200209379,47.5824356787856
sample,7,2,17,4181265,200222686,47.88567239818572
sample,7,2,18,4149835,200205477,48.24420175741927
sample,7,2,19,4257251,200114930,47.00566868150363
sample,7,2,20,4267203,200143977,46.902848774712616
case,8,2,gemm-tile+7x2x31+uniform+packed=8x4,ok,partial,raw-tile,gemm-add-v1+7x2x31+uniform,packed=8x4,tiles=1;leftDoubles=248;rightDoubles=124;outputDoubles=32;resetDoubles=32;scratchDoubles=0;triangleDoubles=0,jvm-simd/vector-tile-v1/8x4
sample,8,1,1,4309920,200149911,46.43935641496826
sample,8,1,2,4310436,200204444,46.44644857271979
sample,8,1,3,4265314,200131181,46.920620849953835
sample,8,1,4,4251673,200143422,47.07403932522562
sample,8,1,5,4297771,200157963,46.572505375460906
sample,8,1,6,4278012,200126994,46.780372285070726
sample,8,1,7,4256138,200219728,47.0425836756233
sample,8,1,8,4265342,200095987,46.91206168227542
sample,8,1,9,4294134,200096385,46.597610833756
sample,8,1,10,4241285,200096672,47.17831317631331
sample,8,2,11,4339062,200261071,46.15307893733715
sample,8,2,12,4509577,200168231,44.38736293891866
sample,8,2,13,4462839,200270556,44.87514696362562
sample,8,2,14,4467634,200277514,44.82854101298361
sample,8,2,15,4450693,200276981,44.99905542799739
sample,8,2,16,4362055,200156433,45.885811389356626
sample,8,2,17,4508081,200332095,44.43844176712885
sample,8,2,18,4398251,200192980,45.516497353152424
sample,8,2,19,4486229,200259347,44.63868139588951
sample,8,2,20,4357462,200198463,45.9438230327654
case,9,2,packed-trsm+8x4+triangular+packed=8x4+uplo=L+diag=N,ok,partial,raw-tile,right-solve-v1+8x4+triangular+uplo=L+diag=N,packed=8x4,tiles=1;leftDoubles=0;rightDoubles=0;outputDoubles=32;resetDoubles=32;scratchDoubles=0;triangleDoubles=16,jvm-simd/portable-solve-v1/8x4
sample,9,1,1,3225109,200187594,62.07157463515187
sample,9,1,2,3176268,200249079,63.045397617581386
sample,9,1,3,3238448,200189134,61.81638056254107
sample,9,1,4,3164430,200171150,63.256621255644774
sample,9,1,5,3173035,200277457,63.118577954545096
sample,9,1,6,3194594,200131860,62.64704059420383
sample,9,1,7,3229609,200169499,61.979483894180376
sample,9,1,8,3247125,200199913,61.65451376217423
sample,9,1,9,3192485,200254559,62.72685979730523
sample,9,1,10,3261557,200103255,61.35206436680395
sample,9,2,11,3146342,200143680,63.61154636082155
sample,9,2,12,3221184,200203603,62.15217851572589
sample,9,2,13,3216334,200255916,62.2621643150245
sample,9,2,14,3193297,200123882,62.66998716373704
sample,9,2,15,3319118,200269264,60.338097048673774
sample,9,2,16,3266704,200165632,61.27449318946559
sample,9,2,17,3199105,200230307,62.58947643168949
sample,9,2,18,3306783,200217516,60.54752186641821
sample,9,2,19,3313709,200231091,60.42506780166877
sample,9,2,20,3201013,200146035,62.525842600451796
case,10,2,packed-trsm+7x2+triangular+packed=8x4+uplo=U+diag=U,ok,partial,raw-tile,right-solve-v1+7x2+triangular+uplo=U+diag=U,packed=8x4,tiles=1;leftDoubles=0;rightDoubles=0;outputDoubles=32;resetDoubles=32;scratchDoubles=0;triangleDoubles=16,jvm-simd/portable-solve-v1/8x4
sample,10,1,1,13784315,200184806,14.522651724079143
sample,10,1,2,13948473,200295288,14.359657003314986
sample,10,1,3,13893277,200168692,14.407593831174603
sample,10,1,4,13903020,200219693,14.40116557409829
sample,10,1,5,14008019,200271908,14.29694719860103
sample,10,1,6,13489341,200143414,14.837152830520038
sample,10,1,7,13418726,200224303,14.921260259729575
sample,10,1,8,13595209,200143602,14.721627449787642
sample,10,1,9,13612169,200165607,14.704901694946631
sample,10,1,10,13620435,200145616,14.694509830266067
sample,10,2,11,13269482,200339895,15.09779319192716
sample,10,2,12,13252637,200161629,15.103532149865721
sample,10,2,13,13526294,200178007,14.799176108400424
sample,10,2,14,13234541,200261674,15.13174306536207
sample,10,2,15,13571963,200194764,14.750612273257744
sample,10,2,16,13515279,200185778,14.811812467948313
sample,10,2,17,13696318,200294290,14.6239514882759
sample,10,2,18,13396384,200192404,14.943764227719958
sample,10,2,19,13414682,200196633,14.92369576856164
sample,10,2,20,13406403,200159411,14.930135324143247
case,11,2,gemm-trsm+8x4x32+triangular+packed=8x4+uplo=L+diag=N,ok,composed,raw-tile,update-solve-v1+8x4x32+triangular+uplo=L+diag=N,packed=8x4,tiles=1;leftDoubles=256;rightDoubles=128;outputDoubles=32;resetDoubles=32;scratchDoubles=0;triangleDoubles=16,jvm-simd/vector-update-portable-solve-v1/8x4
sample,11,1,1,2142796,200313474,93.48228856130028
sample,11,1,2,2139537,200159396,93.55266863812123
sample,11,1,3,2140087,200139968,93.51954756979507
sample,11,1,4,2153008,200194370,92.98356996351151
sample,11,1,5,2147454,200163625,93.20973813641642
sample,11,1,6,2159973,200150110,92.66324625354113
sample,11,1,7,2242286,200221996,89.2936922408649
sample,11,1,8,2184929,200163382,91.61093197994077
sample,11,1,9,2179179,200109479,91.8279218916849
sample,11,1,10,2181789,200193266,91.75647415950856
sample,11,2,11,2162096,200210382,92.60013523913831
sample,11,2,12,2177646,200181925,91.92583413465734
sample,11,2,13,2154634,200221769,92.92611599000108
sample,11,2,14,2165104,200259086,92.49397996585846
sample,11,2,15,2171377,200306610,92.24865603715983
sample,11,2,16,2171145,200164286,92.19296085705929
sample,11,2,17,2158915,200174875,92.72012793463384
sample,11,2,18,2148185,200223644,93.20595944948876
sample,11,2,19,2165597,200278003,92.48165886820124
sample,11,2,20,2197583,200097424,91.05340913175975
case,12,2,gemm-trsm+7x2x31+triangular+packed=8x4+uplo=U+diag=U,ok,composed,raw-tile,update-solve-v1+7x2x31+triangular+uplo=U+diag=U,packed=8x4,tiles=1;leftDoubles=248;rightDoubles=124;outputDoubles=32;resetDoubles=32;scratchDoubles=0;triangleDoubles=16,jvm-simd/vector-update-portable-solve-v1/8x4
sample,12,1,1,3411679,200131541,58.66071837356328
sample,12,1,2,3303132,200119871,60.58488458832405
sample,12,1,3,4042756,200106180,49.49746657972928
sample,12,1,4,3810818,200120273,52.51373143508822
sample,12,1,5,3158587,200102856,63.35201658209826
sample,12,1,6,3269150,200104416,61.20992184512794
sample,12,1,7,3863093,200172705,51.81669325589625
sample,12,1,8,3960788,200104277,50.521329846485095
sample,12,1,9,3928585,200111863,50.93738916174653
sample,12,1,10,3748461,200103220,53.38276695422468
sample,12,2,11,4018554,200162604,49.8096091280595
sample,12,2,12,4036373,200160560,49.58921288988902
sample,12,2,13,4075983,200177919,49.111568669447344
sample,12,2,14,3977727,200205146,50.331545126148676
sample,12,2,15,3856434,200142072,51.898223073440384
sample,12,2,16,3904749,200160488,51.260782191121635
sample,12,2,17,3805164,200202609,52.61339826614569
sample,12,2,18,4033530,200196680,49.63312036851096
sample,12,2,19,4032525,200174754,49.640052820503286
sample,12,2,20,3857040,200263816,51.92163316947711
case,13,1,pack-left+4x32+uniform+packed=4x4,unsupported,unsupported,arithmetic,pack-left-v1+4x32+uniform,packed=4x4,panelDoubles=128,unavailable
case,14,1,pack-left+3x31+uniform+packed=4x4,unsupported,unsupported,arithmetic,pack-left-v1+3x31+uniform,packed=4x4,panelDoubles=124,unavailable
case,15,1,pack-right+32x4+uniform+packed=4x4,unsupported,unsupported,arithmetic,pack-right-v1+32x4+uniform,packed=4x4,panelDoubles=128,unavailable
case,16,1,pack-right+31x2+uniform+packed=4x4,unsupported,unsupported,arithmetic,pack-right-v1+31x2+uniform,packed=4x4,panelDoubles=124,unavailable
case,17,1,pack-symmetric-left+4x4+uniform+packed=4x4+uplo=L,unsupported,unsupported,arithmetic,pack-symmetric-left-v1+4x4+uniform+uplo=L,packed=4x4,panelDoubles=16,unavailable
case,18,1,pack-symmetric-right+4x4+uniform+packed=4x4+uplo=U,unsupported,unsupported,arithmetic,pack-symmetric-right-v1+4x4+uniform+uplo=U,packed=4x4,panelDoubles=16,unavailable
case,19,1,pack-triangular-left+4x4+triangular+packed=4x4+uplo=L+diag=N,unsupported,unsupported,arithmetic,pack-triangular-left-v1+4x4+triangular+uplo=L+diag=N,packed=4x4,panelDoubles=16,unavailable
case,20,1,pack-triangular-right+4x4+triangular+packed=4x4+uplo=U+diag=U,unsupported,unsupported,arithmetic,pack-triangular-right-v1+4x4+triangular+uplo=U+diag=U,packed=4x4,panelDoubles=16,unavailable
case,21,1,write-left+3x31+uniform+packed=4x4,unsupported,unsupported,arithmetic,write-left-v1+3x31+uniform,packed=4x4,panelDoubles=124,unavailable
case,22,1,write-left+4x32+uniform+packed=4x4,unsupported,unsupported,arithmetic,write-left-v1+4x32+uniform,packed=4x4,panelDoubles=128,unavailable
case,23,1,write-right+31x2+uniform+packed=4x4,unsupported,unsupported,arithmetic,write-right-v1+31x2+uniform,packed=4x4,panelDoubles=124,unavailable
case,24,1,write-right+32x4+uniform+packed=4x4,unsupported,unsupported,arithmetic,write-right-v1+32x4+uniform,packed=4x4,panelDoubles=128,unavailable
case,25,1,clear-left-padding+3x31+uniform+packed=4x4,unsupported,unsupported,arithmetic,clear-left-padding-v1+3x31+uniform,packed=4x4,panelDoubles=124,unavailable
case,26,1,clear-left-padding+4x32+uniform+packed=4x4,unsupported,unsupported,arithmetic,clear-left-padding-v1+4x32+uniform,packed=4x4,panelDoubles=128,unavailable
case,27,1,clear-right-padding+31x2+uniform+packed=4x4,unsupported,unsupported,arithmetic,clear-right-padding-v1+31x2+uniform,packed=4x4,panelDoubles=124,unavailable
case,28,1,clear-right-padding+32x4+uniform+packed=4x4,unsupported,unsupported,arithmetic,clear-right-padding-v1+32x4+uniform,packed=4x4,panelDoubles=128,unavailable
case,29,2,pack-left+7x31+uniform+packed=8x4,ok,unsupported,packing-only,pack-left-v1+7x31+uniform,packed=8x4,panelDoubles=248,jvm-simd/portable-layout-v1/8x4
sample,29,1,1,1019196,200146165,196.37652129717935
sample,29,1,2,1010102,200164945,198.16310135016067
sample,29,1,3,1014254,200181064,197.36778361238902
sample,29,1,4,1010138,200266915,198.25698567918442
sample,29,1,5,994694,200168582,201.2363420308155
sample,29,1,6,1011187,200141894,197.92767707654468
sample,29,1,7,1018360,200168104,196.55927569818138
sample,29,1,8,1017805,200198986,196.69679948516662
sample,29,1,9,1008016,200181520,198.58962556149902
sample,29,1,10,1018381,200221427,196.6075830165724
sample,29,2,11,1003118,200218283,199.5959428501931
sample,29,2,12,1002820,200207198,199.64420135218683
sample,29,2,13,997616,200315333,200.7940259578836
sample,29,2,14,970537,200156779,206.23302254319
sample,29,2,15,998882,200279548,200.50371114906466
sample,29,2,16,965912,200188106,207.25294436760285
sample,29,2,17,1001181,200231530,199.99533550876416
sample,29,2,18,1001202,200139199,199.89892049756193
sample,29,2,19,1013983,200106841,197.34733323931465
sample,29,2,20,995995,200119275,200.92397552196547
case,30,2,pack-left+8x32+uniform+packed=8x4,ok,unsupported,packing-only,pack-left-v1+8x32+uniform,packed=8x4,panelDoubles=256,jvm-simd/portable-layout-v1/8x4
sample,30,1,1,1086775,200161377,184.17922477053668
sample,30,1,2,1090566,200162273,183.53980685258847
sample,30,1,3,1095494,200163633,182.71540784340215
sample,30,1,4,1043443,200162501,191.82887900920318
sample,30,1,5,1094448,200216397,182.93824558133414
sample,30,1,6,1091814,200197264,183.36205983803103
sample,30,1,7,1089665,200231871,183.7554395158145
sample,30,1,8,1096315,200146619,182.56305806269182
sample,30,1,9,1078985,200176127,185.5226226499905
sample,30,1,10,1074501,200260368,186.37522719848562
sample,30,2,11,1082484,200118378,184.86959437737647
sample,30,2,12,1056550,200194440,189.47938100421183
sample,30,2,13,1077963,200151082,185.67528013484693
sample,30,2,14,839593,200200639,238.44962857003333
sample,30,2,15,1013488,200163310,197.49943758584217
sample,30,2,16,1062746,200249164,188.4261752102572
sample,30,2,17,1070532,200256504,187.06260438735134
sample,30,2,18,1078304,200176742,185.64035930498264
sample,30,2,19,1030735,200152334,194.1840861133075
sample,30,2,20,1055282,200159203,189.6736635325913
case,31,2,pack-right+31x2+uniform+packed=8x4,ok,unsupported,packing-only,pack-right-v1+31x2+uniform,packed=8x4,panelDoubles=124,jvm-simd/portable-layout-v1/8x4
sample,31,1,1,1396593,200124122,143.29451887557792
sample,31,1,2,1358903,200264348,147.37206997114583
sample,31,1,3,1139348,200247206,175.7559639372694
sample,31,1,4,1415416,200262873,141.48693599620182
sample,31,1,5,1413568,200246706,141.66046911078917
sample,31,1,6,1413001,200209539,141.69101012667366
sample,31,1,7,1374646,200228101,145.65793738897142
sample,31,1,8,1409778,200114086,141.94723282672874
sample,31,1,9,1365392,200117926,146.56444889086796
sample,31,1,10,1407391,200118425,142.19106488530906
sample,31,2,11,1294348,200137096,154.62386931489831
sample,31,2,12,1342129,200133624,149.11653350758385
sample,31,2,13,1367784,200212051,146.3769506003872
sample,31,2,14,1334342,200191448,150.03008823824777
sample,31,2,15,1348753,200204110,148.43645204125588
sample,31,2,16,1307386,200113309,153.0636774449168
sample,31,2,17,1361092,200178990,147.0723433831071
sample,31,2,18,1322379,200146334,151.35323080599434
sample,31,2,19,1349285,200224198,148.39281397184433
sample,31,2,20,1349040,200185666,148.39120115044773
case,32,2,pack-right+32x4+uniform+packed=8x4,ok,unsupported,packing-only,pack-right-v1+32x4+uniform,packed=8x4,panelDoubles=128,jvm-simd/portable-layout-v1/8x4
sample,32,1,1,1399185,200214100,143.09337221310977
sample,32,1,2,1413250,200161611,141.63213231912258
sample,32,1,3,1406851,200160551,142.2755863982753
sample,32,1,4,1423114,200116987,140.61908392440802
sample,32,1,5,1334470,200176452,150.00446019768148
sample,32,1,6,1423951,200162879,140.5686565057365
sample,32,1,7,1421791,200243485,140.83890318619262
sample,32,1,8,1350236,200291891,148.33843194819275
sample,32,1,9,1373061,200172819,145.78581650778807
sample,32,1,10,1409011,200195640,142.08238260737497
sample,32,2,11,1388992,200146900,144.09507038197484
sample,32,2,12,1392655,200247018,143.78795753434986
sample,32,2,13,1355071,200171283,147.7201438153425
sample,32,2,14,1191813,200123210,167.91494135405472
sample,32,2,15,1423060,200180085,140.66875957443818
sample,32,2,16,1423581,200116249,140.5724359906461
sample,32,2,17,1412907,200307938,141.77007970092865
sample,32,2,18,1418049,200218996,141.19328457620293
sample,32,2,19,1423536,200173045,140.6167775173933
sample,32,2,20,1431273,200158440,139.84644438901594
case,33,2,pack-symmetric-left+8x8+uniform+packed=8x4+uplo=L,ok,unsupported,packing-only,pack-symmetric-left-v1+8x8+uniform+uplo=L,packed=8x4,panelDoubles=64,jvm-simd/portable-layout-v1/8x4
sample,33,1,1,2794238,200162300,71.63394814614932
sample,33,1,2,2760124,200165352,72.5204200970681
sample,33,1,3,2745050,200152495,72.91397060162839
sample,33,1,4,2591879,200117957,77.20960623547627
sample,33,1,5,2450444,200120089,81.66686894293443
sample,33,1,6,2404417,200163048,83.24805888496047
sample,33,1,7,2259817,200193781,88.58849234252153
sample,33,1,8,1817899,200135868,110.09185218760778
sample,33,1,9,1874597,200162125,106.77608307278844
sample,33,1,10,2307648,200106077,86.71429828119366
sample,33,2,11,1612683,200106633,124.08305476029697
sample,33,2,12,1954619,200292093,102.4711685499834
sample,33,2,13,1429690,200174259,140.01235162867474
sample,33,2,14,1913220,200228826,104.65541129613949
sample,33,2,15,1846041,200187779,108.44167545574557
sample,33,2,16,1798421,200201583,111.32075470648975
sample,33,2,17,2021660,200188820,99.0220017213577
sample,33,2,18,1143331,200131965,175.04289221581502
sample,33,2,19,1349437,200187079,148.3485920424592
sample,33,2,20,1391840,200181491,143.82507400275892
case,34,2,pack-symmetric-right+4x4+uniform+packed=8x4+uplo=U,ok,unsupported,packing-only,pack-symmetric-right-v1+4x4+uniform+uplo=U,packed=8x4,panelDoubles=16,jvm-simd/portable-layout-v1/8x4
sample,34,1,1,5034015,200194186,39.768293499324095
sample,34,1,2,4806267,200126683,41.63869443790784
sample,34,1,3,4500000,200128096,44.472910222222225
sample,34,1,4,4340924,200107240,46.0978446063557
sample,34,1,5,4784850,200108027,41.821170360617366
sample,34,1,6,4554488,200124691,43.94010720853804
sample,34,1,7,4058660,200163320,49.31758757816619
sample,34,1,8,2998193,200119882,66.7468311746442
sample,34,1,9,2434605,202142427,83.0288391751434
sample,34,1,10,3376436,200114201,59.2678792075431
sample,34,2,11,4391982,200234936,45.591019271026155
sample,34,2,12,4465020,200137245,44.82337033204779
sample,34,2,13,3614177,200153515,55.38010866650969
sample,34,2,14,3600874,200198664,55.59724222508202
sample,34,2,15,5135412,200285151,39.00079506765962
sample,34,2,16,5524278,200154493,36.23179228127187
sample,34,2,17,5602549,200178201,35.72984386214203
sample,34,2,18,5120598,200116975,39.0807821664579
sample,34,2,19,2925902,200152195,68.40700577121174
sample,34,2,20,5163958,200222054,38.77298266174899
case,35,2,pack-triangular-left+8x8+triangular+packed=8x4+uplo=L+diag=N,ok,unsupported,packing-only,pack-triangular-left-v1+8x8+triangular+uplo=L+diag=N,packed=8x4,panelDoubles=64,jvm-simd/portable-layout-v1/8x4
sample,35,1,1,2639326,200212137,75.85729727968429
sample,35,1,2,2169394,200153498,92.26240046759602
sample,35,1,3,2591871,200181000,77.23416790418968
sample,35,1,4,2573090,200175642,77.79581825742589
sample,35,1,5,2422661,200199687,82.63627763025863
sample,35,1,6,2677217,200186911,74.77425662544351
sample,35,1,7,1550752,200499320,129.29167268525205
sample,35,1,8,2330817,200167918,85.87886479290309
