schema,6
run,id,implementation,workload_version,fixture_version,pass,unit,source_commit,dirty,runtime,threads,warmups,target_ns,harness,warmup_target_ns,forks
case,id,run_id,case,status,comparison_kind,timing_mode,actual_kernel
sample,case_id,fork,sample,operations,elapsed_ns,ns_per_op
sample,51,1,7,65536,113195974,1727.2334899902344
sample,51,1,8,65536,112712276,1719.8528442382812
sample,51,1,9,65536,112090204,1710.3607788085938
sample,51,1,10,65536,113063895,1725.2181243896484
case,52,1,gemm-block+32x16x65+uniform+packed=8x4+timing=pack-plus-compute,unsupported,unsupported,pack-plus-compute,unavailable
case,53,1,gemm-block+64x64x31+uniform+packed=4x4+timing=prepacked-compute,ok,direct,prepacked-compute,vendor-cblas
sample,53,1,1,16384,110459096,6741.88818359375
sample,53,1,2,16384,112939371,6893.2721557617188
sample,53,1,3,16384,112242902,6850.7630615234375
sample,53,1,4,16384,110676372,6755.149658203125
sample,53,1,5,16384,110053587,6717.1378784179688
sample,53,1,6,16384,111139659,6783.4264526367188
sample,53,1,7,16384,109365622,6675.1478271484375
sample,53,1,8,16384,126966004,7749.389892578125
sample,53,1,9,16384,117130783,7149.0956420898438
sample,53,1,10,16384,112181429,6847.0110473632812
case,54,1,gemm-block+64x64x31+uniform+packed=4x4+timing=pack-plus-compute,unsupported,unsupported,pack-plus-compute,unavailable
case,55,1,gemm-block+64x64x31+uniform+packed=8x4+timing=prepacked-compute,ok,direct,prepacked-compute,vendor-cblas
sample,55,1,1,16384,110163640,6723.85498046875
sample,55,1,2,16384,116235336,7094.44189453125
sample,55,1,3,16384,113987574,6957.2493896484375
sample,55,1,4,16384,111454282,6802.6295166015625
sample,55,1,5,16384,108423709,6617.6580200195312
sample,55,1,6,16384,108437571,6618.5040893554688
sample,55,1,7,16384,107751387,6576.6227416992188
sample,55,1,8,16384,108618633,6629.5552368164062
sample,55,1,9,16384,109655080,6692.81494140625
sample,55,1,10,16384,112558571,6870.0299682617188
case,56,1,gemm-block+64x64x31+uniform+packed=8x4+timing=pack-plus-compute,unsupported,unsupported,pack-plus-compute,unavailable
case,57,1,gemm-block+64x64x32+uniform+packed=4x4+timing=prepacked-compute,ok,direct,prepacked-compute,vendor-cblas
sample,57,1,1,16384,115331550,7039.2791748046875
sample,57,1,2,16384,113558831,6931.0809936523438
sample,57,1,3,16384,115214543,7032.1376342773438
sample,57,1,4,16384,115533988,7051.635009765625
sample,57,1,5,16384,114421536,6983.736328125
sample,57,1,6,16384,113883841,6950.9180297851562
sample,57,1,7,16384,112594704,6872.2353515625
sample,57,1,8,16384,118698697,7244.7935180664062
sample,57,1,9,16384,113709733,6940.2913208007812
sample,57,1,10,16384,112217502,6849.2127685546875
case,58,1,gemm-block+64x64x32+uniform+packed=4x4+timing=pack-plus-compute,unsupported,unsupported,pack-plus-compute,unavailable
case,59,1,gemm-block+64x64x32+uniform+packed=8x4+timing=prepacked-compute,ok,direct,prepacked-compute,vendor-cblas
sample,59,1,1,16384,112115284,6842.973876953125
sample,59,1,2,16384,113481786,6926.3785400390625
sample,59,1,3,16384,116142522,7088.7769775390625
