elapsed_s,cpu_percent
3216.522,21.96
3217.523,19.40
3218.523,21.48
3219.524,18.93
3220.524,17.89
3221.525,24.65
3222.525,17.98
3223.526,17.91
3224.526,17.77
3225.527,17.83
3226.527,24.35
3227.528,19.60
3228.528,17.49
3229.529,18.68
3230.529,25.18
3231.530,18.38
3232.530,18.11
3233.531,23.22
3234.531,23.76
3235.532,25.55
3236.532,17.55
3237.533,17.72
3238.533,26.71
3239.534,19.27
3240.534,17.41
3241.535,17.79
3242.535,24.01
3243.536,25.78
3244.536,17.87
3245.537,18.88
3246.537,18.16
3247.538,18.06
3248.538,18.27
3249.539,25.19
3250.539,20.41
3251.540,18.25
3252.540,18.27
3253.541,18.03
3254.541,25.23
3255.542,17.74
3256.542,17.80
3257.543,18.21
3258.543,17.91
3259.544,23.98
3260.545,20.39
3261.545,17.88
3262.545,17.49
3263.546,18.48
3264.546,18.29
3265.547,26.36
3266.547,18.49
3267.547,18.49
3268.548,19.76
3269.548,18.00
3270.548,27.17
3271.549,17.82
3272.549,18.07
3273.550,18.26
3274.550,18.60
3275.551,26.62
3276.551,18.04
3277.551,52.62
3278.552,33.97
3279.552,18.44
3280.553,18.81
3281.553,18.37
3282.553,29.02
3283.554,18.10
3284.554,17.84
3285.555,18.04
3286.555,16.98
3287.555,24.75
3288.556,19.00
3289.556,17.89
3290.557,17.98
3291.557,19.76
3292.558,22.48
3293.558,23.36
3294.558,17.82
3295.559,17.13
3296.559,17.69
3297.560,19.59
3298.560,19.33
