schema,case,implementation,workload_version,fixture_version,pass,sample,operations,elapsed_ns,ns_per_op,unit,status,comparison_kind,timing_mode,source_commit,dirty,runtime,threads,warmups,target_ns,logical_id,configuration,physical_work,actual_kernel,harness,warmup_target_ns,fork,forks,elapsed_kind
4,gemm+129x31x257+uniform+transA=T,openblas,5,2,1,3,2048,112859793,55107.32080078125,ns,ok,direct,reset-and-arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,OpenBLAS 0.3.32 NO_LAPACKE DYNAMIC_ARCH NO_AFFINITY Haswell MAX_THREADS=128; compiler=15.2.0,1,3,200000000,gemm-v1+129x31x257+uniform+transA=T,policy-v1,policy,vendor-cblas-v1,vendor-calibrated-v1,50000000,1,1,monotonic-batch
4,gemm+129x31x257+uniform+transA=T,openblas,5,2,1,4,2048,112176016,54773.4453125,ns,ok,direct,reset-and-arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,OpenBLAS 0.3.32 NO_LAPACKE DYNAMIC_ARCH NO_AFFINITY Haswell MAX_THREADS=128; compiler=15.2.0,1,3,200000000,gemm-v1+129x31x257+uniform+transA=T,policy-v1,policy,vendor-cblas-v1,vendor-calibrated-v1,50000000,1,1,monotonic-batch
4,gemm+129x31x257+uniform+transA=T,openblas,5,2,1,5,2048,112033882,54704.0439453125,ns,ok,direct,reset-and-arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,OpenBLAS 0.3.32 NO_LAPACKE DYNAMIC_ARCH NO_AFFINITY Haswell MAX_THREADS=128; compiler=15.2.0,1,3,200000000,gemm-v1+129x31x257+uniform+transA=T,policy-v1,policy,vendor-cblas-v1,vendor-calibrated-v1,50000000,1,1,monotonic-batch
4,gemm+65x127x33+uniform+transB=T,openblas,5,2,1,1,8192,113608215,13868.190307617188,ns,ok,direct,reset-and-arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,OpenBLAS 0.3.32 NO_LAPACKE DYNAMIC_ARCH NO_AFFINITY Haswell MAX_THREADS=128; compiler=15.2.0,1,3,200000000,gemm-v1+65x127x33+uniform+transB=T,policy-v1,policy,vendor-cblas-v1,vendor-calibrated-v1,50000000,1,1,monotonic-batch
4,gemm+65x127x33+uniform+transB=T,openblas,5,2,1,2,8192,217242036,26518.80322265625,ns,ok,direct,reset-and-arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,OpenBLAS 0.3.32 NO_LAPACKE DYNAMIC_ARCH NO_AFFINITY Haswell MAX_THREADS=128; compiler=15.2.0,1,3,200000000,gemm-v1+65x127x33+uniform+transB=T,policy-v1,policy,vendor-cblas-v1,vendor-calibrated-v1,50000000,1,1,monotonic-batch
4,gemm+65x127x33+uniform+transB=T,openblas,5,2,1,3,8192,119097282,14538.242431640625,ns,ok,direct,reset-and-arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,OpenBLAS 0.3.32 NO_LAPACKE DYNAMIC_ARCH NO_AFFINITY Haswell MAX_THREADS=128; compiler=15.2.0,1,3,200000000,gemm-v1+65x127x33+uniform+transB=T,policy-v1,policy,vendor-cblas-v1,vendor-calibrated-v1,50000000,1,1,monotonic-batch
4,gemm+65x127x33+uniform+transB=T,openblas,5,2,1,4,8192,119823960,14626.9482421875,ns,ok,direct,reset-and-arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,OpenBLAS 0.3.32 NO_LAPACKE DYNAMIC_ARCH NO_AFFINITY Haswell MAX_THREADS=128; compiler=15.2.0,1,3,200000000,gemm-v1+65x127x33+uniform+transB=T,policy-v1,policy,vendor-cblas-v1,vendor-calibrated-v1,50000000,1,1,monotonic-batch
4,gemm+65x127x33+uniform+transB=T,openblas,5,2,1,5,8192,123159045,15034.063110351562,ns,ok,direct,reset-and-arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,OpenBLAS 0.3.32 NO_LAPACKE DYNAMIC_ARCH NO_AFFINITY Haswell MAX_THREADS=128; compiler=15.2.0,1,3,200000000,gemm-v1+65x127x33+uniform+transB=T,policy-v1,policy,vendor-cblas-v1,vendor-calibrated-v1,50000000,1,1,monotonic-batch
4,symm+129x31+uniform+side=L+uplo=L,openblas,5,2,1,1,4096,114761612,28017.9716796875,ns,ok,direct,reset-and-arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,OpenBLAS 0.3.32 NO_LAPACKE DYNAMIC_ARCH NO_AFFINITY Haswell MAX_THREADS=128; compiler=15.2.0,1,3,200000000,symm-v1+129x31+uniform+side=L+uplo=L,policy-v1,policy,vendor-cblas-v1,vendor-calibrated-v1,50000000,1,1,monotonic-batch
4,symm+129x31+uniform+side=L+uplo=L,openblas,5,2,1,2,4096,114088399,27853.613037109375,ns,ok,direct,reset-and-arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,OpenBLAS 0.3.32 NO_LAPACKE DYNAMIC_ARCH NO_AFFINITY Haswell MAX_THREADS=128; compiler=15.2.0,1,3,200000000,symm-v1+129x31+uniform+side=L+uplo=L,policy-v1,policy,vendor-cblas-v1,vendor-calibrated-v1,50000000,1,1,monotonic-batch
4,symm+129x31+uniform+side=L+uplo=L,openblas,5,2,1,3,4096,117572745,28704.283447265625,ns,ok,direct,reset-and-arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,OpenBLAS 0.3.32 NO_LAPACKE DYNAMIC_ARCH NO_AFFINITY Haswell MAX_THREADS=128; compiler=15.2.0,1,3,200000000,symm-v1+129x31+uniform+side=L+uplo=L,policy-v1,policy,vendor-cblas-v1,vendor-calibrated-v1,50000000,1,1,monotonic-batch
4,symm+129x31+uniform+side=L+uplo=L,openblas,5,2,1,4,4096,114597954,27978.01611328125,ns,ok,direct,reset-and-arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,OpenBLAS 0.3.32 NO_LAPACKE DYNAMIC_ARCH NO_AFFINITY Haswell MAX_THREADS=128; compiler=15.2.0,1,3,200000000,symm-v1+129x31+uniform+side=L+uplo=L,policy-v1,policy,vendor-cblas-v1,vendor-calibrated-v1,50000000,1,1,monotonic-batch
4,symm+129x31+uniform+side=L+uplo=L,openblas,5,2,1,5,4096,114133997,27864.745361328125,ns,ok,direct,reset-and-arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,OpenBLAS 0.3.32 NO_LAPACKE DYNAMIC_ARCH NO_AFFINITY Haswell MAX_THREADS=128; compiler=15.2.0,1,3,200000000,symm-v1+129x31+uniform+side=L+uplo=L,policy-v1,policy,vendor-cblas-v1,vendor-calibrated-v1,50000000,1,1,monotonic-batch
4,symm+31x129+uniform+side=R+uplo=U,openblas,5,2,1,1,4096,112021261,27348.940673828125,ns,ok,direct,reset-and-arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,OpenBLAS 0.3.32 NO_LAPACKE DYNAMIC_ARCH NO_AFFINITY Haswell MAX_THREADS=128; compiler=15.2.0,1,3,200000000,symm-v1+31x129+uniform+side=R+uplo=U,policy-v1,policy,vendor-cblas-v1,vendor-calibrated-v1,50000000,1,1,monotonic-batch
4,symm+31x129+uniform+side=R+uplo=U,openblas,5,2,1,2,4096,111584451,27242.297607421875,ns,ok,direct,reset-and-arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,OpenBLAS 0.3.32 NO_LAPACKE DYNAMIC_ARCH NO_AFFINITY Haswell MAX_THREADS=128; compiler=15.2.0,1,3,200000000,symm-v1+31x129+uniform+side=R+uplo=U,policy-v1,policy,vendor-cblas-v1,vendor-calibrated-v1,50000000,1,1,monotonic-batch
4,symm+31x129+uniform+side=R+uplo=U,openblas,5,2,1,3,4096,110635403,27010.596435546875,ns,ok,direct,reset-and-arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,OpenBLAS 0.3.32 NO_LAPACKE DYNAMIC_ARCH NO_AFFINITY Haswell MAX_THREADS=128; compiler=15.2.0,1,3,200000000,symm-v1+31x129+uniform+side=R+uplo=U,policy-v1,policy,vendor-cblas-v1,vendor-calibrated-v1,50000000,1,1,monotonic-batch
4,symm+31x129+uniform+side=R+uplo=U,openblas,5,2,1,4,4096,110111736,26882.748046875,ns,ok,direct,reset-and-arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,OpenBLAS 0.3.32 NO_LAPACKE DYNAMIC_ARCH NO_AFFINITY Haswell MAX_THREADS=128; compiler=15.2.0,1,3,200000000,symm-v1+31x129+uniform+side=R+uplo=U,policy-v1,policy,vendor-cblas-v1,vendor-calibrated-v1,50000000,1,1,monotonic-batch
4,symm+31x129+uniform+side=R+uplo=U,openblas,5,2,1,5,4096,110747460,27037.9541015625,ns,ok,direct,reset-and-arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,OpenBLAS 0.3.32 NO_LAPACKE DYNAMIC_ARCH NO_AFFINITY Haswell MAX_THREADS=128; compiler=15.2.0,1,3,200000000,symm-v1+31x129+uniform+side=R+uplo=U,policy-v1,policy,vendor-cblas-v1,vendor-calibrated-v1,50000000,1,1,monotonic-batch
4,gemmt+129x31+uniform+uplo=L+transA=N+transB=N,openblas,5,2,1,1,4096,101157846,24696.73974609375,ns,ok,direct,reset-and-arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,OpenBLAS 0.3.32 NO_LAPACKE DYNAMIC_ARCH NO_AFFINITY Haswell MAX_THREADS=128; compiler=15.2.0,1,3,200000000,gemmt-v1+129x31+uniform+uplo=L+transA=N+transB=N,policy-v1,policy,vendor-cblas-v1,vendor-calibrated-v1,50000000,1,1,monotonic-batch
4,gemmt+129x31+uniform+uplo=L+transA=N+transB=N,openblas,5,2,1,2,4096,101020636,24663.2412109375,ns,ok,direct,reset-and-arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,OpenBLAS 0.3.32 NO_LAPACKE DYNAMIC_ARCH NO_AFFINITY Haswell MAX_THREADS=128; compiler=15.2.0,1,3,200000000,gemmt-v1+129x31+uniform+uplo=L+transA=N+transB=N,policy-v1,policy,vendor-cblas-v1,vendor-calibrated-v1,50000000,1,1,monotonic-batch
4,gemmt+129x31+uniform+uplo=L+transA=N+transB=N,openblas,5,2,1,3,4096,101508451,24782.336669921875,ns,ok,direct,reset-and-arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,OpenBLAS 0.3.32 NO_LAPACKE DYNAMIC_ARCH NO_AFFINITY Haswell MAX_THREADS=128; compiler=15.2.0,1,3,200000000,gemmt-v1+129x31+uniform+uplo=L+transA=N+transB=N,policy-v1,policy,vendor-cblas-v1,vendor-calibrated-v1,50000000,1,1,monotonic-batch
4,gemmt+129x31+uniform+uplo=L+transA=N+transB=N,openblas,5,2,1,4,4096,107299920,26196.26953125,ns,ok,direct,reset-and-arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,OpenBLAS 0.3.32 NO_LAPACKE DYNAMIC_ARCH NO_AFFINITY Haswell MAX_THREADS=128; compiler=15.2.0,1,3,200000000,gemmt-v1+129x31+uniform+uplo=L+transA=N+transB=N,policy-v1,policy,vendor-cblas-v1,vendor-calibrated-v1,50000000,1,1,monotonic-batch
4,gemmt+129x31+uniform+uplo=L+transA=N+transB=N,openblas,5,2,1,5,4096,102521462,25029.65380859375,ns,ok,direct,reset-and-arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,OpenBLAS 0.3.32 NO_LAPACKE DYNAMIC_ARCH NO_AFFINITY Haswell MAX_THREADS=128; compiler=15.2.0,1,3,200000000,gemmt-v1+129x31+uniform+uplo=L+transA=N+transB=N,policy-v1,policy,vendor-cblas-v1,vendor-calibrated-v1,50000000,1,1,monotonic-batch
4,syrk+129x31+uniform+uplo=L+transA=N,openblas,5,2,1,1,8192,136341321,16643.227661132812,ns,ok,direct,reset-and-arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,OpenBLAS 0.3.32 NO_LAPACKE DYNAMIC_ARCH NO_AFFINITY Haswell MAX_THREADS=128; compiler=15.2.0,1,3,200000000,syrk-v1+129x31+uniform+uplo=L+transA=N,policy-v1,policy,vendor-cblas-v1,vendor-calibrated-v1,50000000,1,1,monotonic-batch
4,syrk+129x31+uniform+uplo=L+transA=N,openblas,5,2,1,2,8192,135208299,16504.919311523438,ns,ok,direct,reset-and-arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,OpenBLAS 0.3.32 NO_LAPACKE DYNAMIC_ARCH NO_AFFINITY Haswell MAX_THREADS=128; compiler=15.2.0,1,3,200000000,syrk-v1+129x31+uniform+uplo=L+transA=N,policy-v1,policy,vendor-cblas-v1,vendor-calibrated-v1,50000000,1,1,monotonic-batch
4,syrk+129x31+uniform+uplo=L+transA=N,openblas,5,2,1,3,8192,136523254,16665.436279296875,ns,ok,direct,reset-and-arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,OpenBLAS 0.3.32 NO_LAPACKE DYNAMIC_ARCH NO_AFFINITY Haswell MAX_THREADS=128; compiler=15.2.0,1,3,200000000,syrk-v1+129x31+uniform+uplo=L+transA=N,policy-v1,policy,vendor-cblas-v1,vendor-calibrated-v1,50000000,1,1,monotonic-batch
4,syrk+129x31+uniform+uplo=L+transA=N,openblas,5,2,1,4,8192,136715425,16688.894653320312,ns,ok,direct,reset-and-arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,OpenBLAS 0.3.32 NO_LAPACKE DYNAMIC_ARCH NO_AFFINITY Haswell MAX_THREADS=128; compiler=15.2.0,1,3,200000000,syrk-v1+129x31+uniform+uplo=L+transA=N,policy-v1,policy,vendor-cblas-v1,vendor-calibrated-v1,50000000,1,1,monotonic-batch
4,syrk+129x31+uniform+uplo=L+transA=N,openblas,5,2,1,5,8192,135276749,16513.275024414062,ns,ok,direct,reset-and-arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,OpenBLAS 0.3.32 NO_LAPACKE DYNAMIC_ARCH NO_AFFINITY Haswell MAX_THREADS=128; compiler=15.2.0,1,3,200000000,syrk-v1+129x31+uniform+uplo=L+transA=N,policy-v1,policy,vendor-cblas-v1,vendor-calibrated-v1,50000000,1,1,monotonic-batch
4,syr2k+129x31+uniform+uplo=U+transA=T,openblas,5,2,1,1,4096,113321242,27666.31884765625,ns,ok,direct,reset-and-arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,OpenBLAS 0.3.32 NO_LAPACKE DYNAMIC_ARCH NO_AFFINITY Haswell MAX_THREADS=128; compiler=15.2.0,1,3,200000000,syr2k-v1+129x31+uniform+uplo=U+transA=T,policy-v1,policy,vendor-cblas-v1,vendor-calibrated-v1,50000000,1,1,monotonic-batch
4,syr2k+129x31+uniform+uplo=U+transA=T,openblas,5,2,1,2,4096,112815192,27542.771484375,ns,ok,direct,reset-and-arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,OpenBLAS 0.3.32 NO_LAPACKE DYNAMIC_ARCH NO_AFFINITY Haswell MAX_THREADS=128; compiler=15.2.0,1,3,200000000,syr2k-v1+129x31+uniform+uplo=U+transA=T,policy-v1,policy,vendor-cblas-v1,vendor-calibrated-v1,50000000,1,1,monotonic-batch
4,syr2k+129x31+uniform+uplo=U+transA=T,openblas,5,2,1,3,4096,115435473,28182.488525390625,ns,ok,direct,reset-and-arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,OpenBLAS 0.3.32 NO_LAPACKE DYNAMIC_ARCH NO_AFFINITY Haswell MAX_THREADS=128; compiler=15.2.0,1,3,200000000,syr2k-v1+129x31+uniform+uplo=U+transA=T,policy-v1,policy,vendor-cblas-v1,vendor-calibrated-v1,50000000,1,1,monotonic-batch
4,syr2k+129x31+uniform+uplo=U+transA=T,openblas,5,2,1,4,4096,151684589,37032.370361328125,ns,ok,direct,reset-and-arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,OpenBLAS 0.3.32 NO_LAPACKE DYNAMIC_ARCH NO_AFFINITY Haswell MAX_THREADS=128; compiler=15.2.0,1,3,200000000,syr2k-v1+129x31+uniform+uplo=U+transA=T,policy-v1,policy,vendor-cblas-v1,vendor-calibrated-v1,50000000,1,1,monotonic-batch
4,syr2k+129x31+uniform+uplo=U+transA=T,openblas,5,2,1,5,4096,170485682,41622.48095703125,ns,ok,direct,reset-and-arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,OpenBLAS 0.3.32 NO_LAPACKE DYNAMIC_ARCH NO_AFFINITY Haswell MAX_THREADS=128; compiler=15.2.0,1,3,200000000,syr2k-v1+129x31+uniform+uplo=U+transA=T,policy-v1,policy,vendor-cblas-v1,vendor-calibrated-v1,50000000,1,1,monotonic-batch
4,trsm+64x16+triangular+side=L+uplo=L+transA=N+diag=N,openblas,5,2,1,1,16384,71720327,4377.4613647460938,ns,ok,direct,reset-and-arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,OpenBLAS 0.3.32 NO_LAPACKE DYNAMIC_ARCH NO_AFFINITY Haswell MAX_THREADS=128; compiler=15.2.0,1,3,200000000,trsm-v1+64x16+triangular+side=L+uplo=L+transA=N+diag=N,policy-v1,policy,vendor-cblas-v1,vendor-calibrated-v1,50000000,1,1,monotonic-batch
4,trsm+64x16+triangular+side=L+uplo=L+transA=N+diag=N,openblas,5,2,1,2,16384,72033364,4396.567626953125,ns,ok,direct,reset-and-arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,OpenBLAS 0.3.32 NO_LAPACKE DYNAMIC_ARCH NO_AFFINITY Haswell MAX_THREADS=128; compiler=15.2.0,1,3,200000000,trsm-v1+64x16+triangular+side=L+uplo=L+transA=N+diag=N,policy-v1,policy,vendor-cblas-v1,vendor-calibrated-v1,50000000,1,1,monotonic-batch
4,trsm+64x16+triangular+side=L+uplo=L+transA=N+diag=N,openblas,5,2,1,3,16384,101338423,6185.2064819335938,ns,ok,direct,reset-and-arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,OpenBLAS 0.3.32 NO_LAPACKE DYNAMIC_ARCH NO_AFFINITY Haswell MAX_THREADS=128; compiler=15.2.0,1,3,200000000,trsm-v1+64x16+triangular+side=L+uplo=L+transA=N+diag=N,policy-v1,policy,vendor-cblas-v1,vendor-calibrated-v1,50000000,1,1,monotonic-batch
4,trsm+64x16+triangular+side=L+uplo=L+transA=N+diag=N,openblas,5,2,1,4,16384,88981523,5431.0011596679688,ns,ok,direct,reset-and-arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,OpenBLAS 0.3.32 NO_LAPACKE DYNAMIC_ARCH NO_AFFINITY Haswell MAX_THREADS=128; compiler=15.2.0,1,3,200000000,trsm-v1+64x16+triangular+side=L+uplo=L+transA=N+diag=N,policy-v1,policy,vendor-cblas-v1,vendor-calibrated-v1,50000000,1,1,monotonic-batch
4,trsm+64x16+triangular+side=L+uplo=L+transA=N+diag=N,openblas,5,2,1,5,16384,76205912,4651.23974609375,ns,ok,direct,reset-and-arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,OpenBLAS 0.3.32 NO_LAPACKE DYNAMIC_ARCH NO_AFFINITY Haswell MAX_THREADS=128; compiler=15.2.0,1,3,200000000,trsm-v1+64x16+triangular+side=L+uplo=L+transA=N+diag=N,policy-v1,policy,vendor-cblas-v1,vendor-calibrated-v1,50000000,1,1,monotonic-batch
4,trsm+17x64+triangular+side=R+uplo=U+transA=T+diag=U,openblas,5,2,1,1,16384,115951128,7077.09521484375,ns,ok,direct,reset-and-arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,OpenBLAS 0.3.32 NO_LAPACKE DYNAMIC_ARCH NO_AFFINITY Haswell MAX_THREADS=128; compiler=15.2.0,1,3,200000000,trsm-v1+17x64+triangular+side=R+uplo=U+transA=T+diag=U,policy-v1,policy,vendor-cblas-v1,vendor-calibrated-v1,50000000,1,1,monotonic-batch
4,trsm+17x64+triangular+side=R+uplo=U+transA=T+diag=U,openblas,5,2,1,2,16384,143308837,8746.8772583007812,ns,ok,direct,reset-and-arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,OpenBLAS 0.3.32 NO_LAPACKE DYNAMIC_ARCH NO_AFFINITY Haswell MAX_THREADS=128; compiler=15.2.0,1,3,200000000,trsm-v1+17x64+triangular+side=R+uplo=U+transA=T+diag=U,policy-v1,policy,vendor-cblas-v1,vendor-calibrated-v1,50000000,1,1,monotonic-batch
4,trsm+17x64+triangular+side=R+uplo=U+transA=T+diag=U,openblas,5,2,1,3,16384,127577686,7786.7239990234375,ns,ok,direct,reset-and-arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,OpenBLAS 0.3.32 NO_LAPACKE DYNAMIC_ARCH NO_AFFINITY Haswell MAX_THREADS=128; compiler=15.2.0,1,3,200000000,trsm-v1+17x64+triangular+side=R+uplo=U+transA=T+diag=U,policy-v1,policy,vendor-cblas-v1,vendor-calibrated-v1,50000000,1,1,monotonic-batch
4,trsm+17x64+triangular+side=R+uplo=U+transA=T+diag=U,openblas,5,2,1,4,16384,116058058,7083.6217041015625,ns,ok,direct,reset-and-arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,OpenBLAS 0.3.32 NO_LAPACKE DYNAMIC_ARCH NO_AFFINITY Haswell MAX_THREADS=128; compiler=15.2.0,1,3,200000000,trsm-v1+17x64+triangular+side=R+uplo=U+transA=T+diag=U,policy-v1,policy,vendor-cblas-v1,vendor-calibrated-v1,50000000,1,1,monotonic-batch
4,trsm+17x64+triangular+side=R+uplo=U+transA=T+diag=U,openblas,5,2,1,5,16384,113139761,6905.5029907226562,ns,ok,direct,reset-and-arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,OpenBLAS 0.3.32 NO_LAPACKE DYNAMIC_ARCH NO_AFFINITY Haswell MAX_THREADS=128; compiler=15.2.0,1,3,200000000,trsm-v1+17x64+triangular+side=R+uplo=U+transA=T+diag=U,policy-v1,policy,vendor-cblas-v1,vendor-calibrated-v1,50000000,1,1,monotonic-batch
4,trmm+64x16+triangular+side=L+uplo=U+transA=T+diag=N,openblas,5,2,1,1,32768,211562298,6456.3689575195312,ns,ok,direct,reset-and-arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,OpenBLAS 0.3.32 NO_LAPACKE DYNAMIC_ARCH NO_AFFINITY Haswell MAX_THREADS=128; compiler=15.2.0,1,3,200000000,trmm-v1+64x16+triangular+side=L+uplo=U+transA=T+diag=N,policy-v1,policy,vendor-cblas-v1,vendor-calibrated-v1,50000000,1,1,monotonic-batch
4,trmm+64x16+triangular+side=L+uplo=U+transA=T+diag=N,openblas,5,2,1,2,32768,208120628,6351.3375244140625,ns,ok,direct,reset-and-arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,OpenBLAS 0.3.32 NO_LAPACKE DYNAMIC_ARCH NO_AFFINITY Haswell MAX_THREADS=128; compiler=15.2.0,1,3,200000000,trmm-v1+64x16+triangular+side=L+uplo=U+transA=T+diag=N,policy-v1,policy,vendor-cblas-v1,vendor-calibrated-v1,50000000,1,1,monotonic-batch
4,trmm+64x16+triangular+side=L+uplo=U+transA=T+diag=N,openblas,5,2,1,3,32768,113500077,3463.7474670410156,ns,ok,direct,reset-and-arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,OpenBLAS 0.3.32 NO_LAPACKE DYNAMIC_ARCH NO_AFFINITY Haswell MAX_THREADS=128; compiler=15.2.0,1,3,200000000,trmm-v1+64x16+triangular+side=L+uplo=U+transA=T+diag=N,policy-v1,policy,vendor-cblas-v1,vendor-calibrated-v1,50000000,1,1,monotonic-batch
4,trmm+64x16+triangular+side=L+uplo=U+transA=T+diag=N,openblas,5,2,1,4,32768,118685556,3621.9957275390625,ns,ok,direct,reset-and-arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,OpenBLAS 0.3.32 NO_LAPACKE DYNAMIC_ARCH NO_AFFINITY Haswell MAX_THREADS=128; compiler=15.2.0,1,3,200000000,trmm-v1+64x16+triangular+side=L+uplo=U+transA=T+diag=N,policy-v1,policy,vendor-cblas-v1,vendor-calibrated-v1,50000000,1,1,monotonic-batch
4,trmm+64x16+triangular+side=L+uplo=U+transA=T+diag=N,openblas,5,2,1,5,32768,130630911,3986.5390319824219,ns,ok,direct,reset-and-arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,OpenBLAS 0.3.32 NO_LAPACKE DYNAMIC_ARCH NO_AFFINITY Haswell MAX_THREADS=128; compiler=15.2.0,1,3,200000000,trmm-v1+64x16+triangular+side=L+uplo=U+transA=T+diag=N,policy-v1,policy,vendor-cblas-v1,vendor-calibrated-v1,50000000,1,1,monotonic-batch
4,trmm+17x64+triangular+side=R+uplo=L+transA=N+diag=U,openblas,5,2,1,1,32768,135323131,4129.7342224121094,ns,ok,direct,reset-and-arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,OpenBLAS 0.3.32 NO_LAPACKE DYNAMIC_ARCH NO_AFFINITY Haswell MAX_THREADS=128; compiler=15.2.0,1,3,200000000,trmm-v1+17x64+triangular+side=R+uplo=L+transA=N+diag=U,policy-v1,policy,vendor-cblas-v1,vendor-calibrated-v1,50000000,1,1,monotonic-batch
4,trmm+17x64+triangular+side=R+uplo=L+transA=N+diag=U,openblas,5,2,1,2,32768,132179327,4033.7929382324219,ns,ok,direct,reset-and-arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,OpenBLAS 0.3.32 NO_LAPACKE DYNAMIC_ARCH NO_AFFINITY Haswell MAX_THREADS=128; compiler=15.2.0,1,3,200000000,trmm-v1+17x64+triangular+side=R+uplo=L+transA=N+diag=U,policy-v1,policy,vendor-cblas-v1,vendor-calibrated-v1,50000000,1,1,monotonic-batch
4,trmm+17x64+triangular+side=R+uplo=L+transA=N+diag=U,openblas,5,2,1,3,32768,149750378,4570.0188598632812,ns,ok,direct,reset-and-arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,OpenBLAS 0.3.32 NO_LAPACKE DYNAMIC_ARCH NO_AFFINITY Haswell MAX_THREADS=128; compiler=15.2.0,1,3,200000000,trmm-v1+17x64+triangular+side=R+uplo=L+transA=N+diag=U,policy-v1,policy,vendor-cblas-v1,vendor-calibrated-v1,50000000,1,1,monotonic-batch
4,trmm+17x64+triangular+side=R+uplo=L+transA=N+diag=U,openblas,5,2,1,4,32768,162170934,4949.0641479492188,ns,ok,direct,reset-and-arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,OpenBLAS 0.3.32 NO_LAPACKE DYNAMIC_ARCH NO_AFFINITY Haswell MAX_THREADS=128; compiler=15.2.0,1,3,200000000,trmm-v1+17x64+triangular+side=R+uplo=L+transA=N+diag=U,policy-v1,policy,vendor-cblas-v1,vendor-calibrated-v1,50000000,1,1,monotonic-batch
4,trmm+17x64+triangular+side=R+uplo=L+transA=N+diag=U,openblas,5,2,1,5,32768,167859420,5122.6629638671875,ns,ok,direct,reset-and-arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,OpenBLAS 0.3.32 NO_LAPACKE DYNAMIC_ARCH NO_AFFINITY Haswell MAX_THREADS=128; compiler=15.2.0,1,3,200000000,trmm-v1+17x64+triangular+side=R+uplo=L+transA=N+diag=U,policy-v1,policy,vendor-cblas-v1,vendor-calibrated-v1,50000000,1,1,monotonic-batch
