schema,case,implementation,workload_version,fixture_version,pass,sample,operations,elapsed_ns,ns_per_op,unit,status,comparison_kind,timing_mode,source_commit,dirty,runtime,threads,warmups,target_ns,logical_id,configuration,physical_work,actual_kernel,harness,warmup_target_ns,fork,forks,elapsed_kind
4,nrm2+4096+uniform,jvm-simd/simd(4 lanes)/simd-sparse/packed-8x4,5,2,1,2,445560,200176240,449.2688751234402,ns,ok,direct,arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,kotlin-2.4.10/jvm/Eclipse Adoptium/25.0.1/JMH 1.37/forks=1,1,3,200000000,nrm2-v1+4096+uniform,policy-v1,policy,jvm-simd/policy-v1,jmh-average-time-v1,200000000,1,1,score-times-operations
4,nrm2+4096+uniform,jvm-simd/simd(4 lanes)/simd-sparse/packed-8x4,5,2,1,3,374901,200149384,533.8726330417898,ns,ok,direct,arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,kotlin-2.4.10/jvm/Eclipse Adoptium/25.0.1/JMH 1.37/forks=1,1,3,200000000,nrm2-v1+4096+uniform,policy-v1,policy,jvm-simd/policy-v1,jmh-average-time-v1,200000000,1,1,score-times-operations
4,nrm2+4096+uniform,jvm-simd/simd(4 lanes)/simd-sparse/packed-8x4,5,2,1,4,346405,200212790,577.9731528124594,ns,ok,direct,arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,kotlin-2.4.10/jvm/Eclipse Adoptium/25.0.1/JMH 1.37/forks=1,1,3,200000000,nrm2-v1+4096+uniform,policy-v1,policy,jvm-simd/policy-v1,jmh-average-time-v1,200000000,1,1,score-times-operations
4,nrm2+4096+uniform,jvm-simd/simd(4 lanes)/simd-sparse/packed-8x4,5,2,1,5,445563,200276489,449.49084416794034,ns,ok,direct,arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,kotlin-2.4.10/jvm/Eclipse Adoptium/25.0.1/JMH 1.37/forks=1,1,3,200000000,nrm2-v1+4096+uniform,policy-v1,policy,jvm-simd/policy-v1,jmh-average-time-v1,200000000,1,1,score-times-operations
4,asum+4096+uniform,jvm-simd/simd(4 lanes)/simd-sparse/packed-8x4,5,2,1,1,736028,200216740,272.0232654192504,ns,ok,direct,arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,kotlin-2.4.10/jvm/Eclipse Adoptium/25.0.1/JMH 1.37/forks=1,1,3,200000000,asum-v1+4096+uniform,policy-v1,policy,jvm-simd/policy-v1,jmh-average-time-v1,200000000,1,1,score-times-operations
4,asum+4096+uniform,jvm-simd/simd(4 lanes)/simd-sparse/packed-8x4,5,2,1,2,755088,200180095,265.10829863539084,ns,ok,direct,arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,kotlin-2.4.10/jvm/Eclipse Adoptium/25.0.1/JMH 1.37/forks=1,1,3,200000000,asum-v1+4096+uniform,policy-v1,policy,jvm-simd/policy-v1,jmh-average-time-v1,200000000,1,1,score-times-operations
4,asum+4096+uniform,jvm-simd/simd(4 lanes)/simd-sparse/packed-8x4,5,2,1,3,761066,200228619,263.08969130141145,ns,ok,direct,arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,kotlin-2.4.10/jvm/Eclipse Adoptium/25.0.1/JMH 1.37/forks=1,1,3,200000000,asum-v1+4096+uniform,policy-v1,policy,jvm-simd/policy-v1,jmh-average-time-v1,200000000,1,1,score-times-operations
4,asum+4096+uniform,jvm-simd/simd(4 lanes)/simd-sparse/packed-8x4,5,2,1,4,758707,200193094,263.86087646482764,ns,ok,direct,arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,kotlin-2.4.10/jvm/Eclipse Adoptium/25.0.1/JMH 1.37/forks=1,1,3,200000000,asum-v1+4096+uniform,policy-v1,policy,jvm-simd/policy-v1,jmh-average-time-v1,200000000,1,1,score-times-operations
4,asum+4096+uniform,jvm-simd/simd(4 lanes)/simd-sparse/packed-8x4,5,2,1,5,760652,200144728,263.12259482654355,ns,ok,direct,arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,kotlin-2.4.10/jvm/Eclipse Adoptium/25.0.1/JMH 1.37/forks=1,1,3,200000000,asum-v1+4096+uniform,policy-v1,policy,jvm-simd/policy-v1,jmh-average-time-v1,200000000,1,1,score-times-operations
4,sum+4096+uniform,jvm-simd/simd(4 lanes)/simd-sparse/packed-8x4,5,2,1,1,1111870,200148342,180.010560587119,ns,ok,direct,arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,kotlin-2.4.10/jvm/Eclipse Adoptium/25.0.1/JMH 1.37/forks=1,1,3,200000000,sum-v1+4096+uniform,policy-v1,policy,jvm-simd/policy-v1,jmh-average-time-v1,200000000,1,1,score-times-operations
