schema,case,implementation,workload_version,fixture_version,pass,sample,operations,elapsed_ns,ns_per_op,unit,status,comparison_kind,timing_mode,source_commit,dirty,runtime,threads,warmups,target_ns,logical_id,configuration,physical_work,actual_kernel,harness,warmup_target_ns,fork,forks,elapsed_kind
4,nrm2+4096+uniform,jvm-scalar/scalar/scalar/packed-4x4,5,2,1,2,87408,200251708,2290.999771187992,ns,ok,direct,arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,kotlin-2.4.10/jvm/Eclipse Adoptium/25.0.1/JMH 1.37/forks=1,1,3,200000000,nrm2-v1+4096+uniform,policy-v1,policy,jvm-scalar/policy-v1,jmh-average-time-v1,200000000,1,1,score-times-operations
4,nrm2+4096+uniform,jvm-scalar/scalar/scalar/packed-4x4,5,2,1,3,83896,200267568,2387.0931629636693,ns,ok,direct,arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,kotlin-2.4.10/jvm/Eclipse Adoptium/25.0.1/JMH 1.37/forks=1,1,3,200000000,nrm2-v1+4096+uniform,policy-v1,policy,jvm-scalar/policy-v1,jmh-average-time-v1,200000000,1,1,score-times-operations
4,nrm2+4096+uniform,jvm-scalar/scalar/scalar/packed-4x4,5,2,1,4,70468,200180398,2840.727677811205,ns,ok,direct,arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,kotlin-2.4.10/jvm/Eclipse Adoptium/25.0.1/JMH 1.37/forks=1,1,3,200000000,nrm2-v1+4096+uniform,policy-v1,policy,jvm-scalar/policy-v1,jmh-average-time-v1,200000000,1,1,score-times-operations
4,nrm2+4096+uniform,jvm-scalar/scalar/scalar/packed-4x4,5,2,1,5,74079,200169656,2702.110665640735,ns,ok,direct,arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,kotlin-2.4.10/jvm/Eclipse Adoptium/25.0.1/JMH 1.37/forks=1,1,3,200000000,nrm2-v1+4096+uniform,policy-v1,policy,jvm-scalar/policy-v1,jmh-average-time-v1,200000000,1,1,score-times-operations
4,asum+4096+uniform,jvm-scalar/scalar/scalar/packed-4x4,5,2,1,1,75358,200109457,2655.4507417925106,ns,ok,direct,arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,kotlin-2.4.10/jvm/Eclipse Adoptium/25.0.1/JMH 1.37/forks=1,1,3,200000000,asum-v1+4096+uniform,policy-v1,policy,jvm-scalar/policy-v1,jmh-average-time-v1,200000000,1,1,score-times-operations
4,asum+4096+uniform,jvm-scalar/scalar/scalar/packed-4x4,5,2,1,2,53378,200127946,3749.2589831016526,ns,ok,direct,arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,kotlin-2.4.10/jvm/Eclipse Adoptium/25.0.1/JMH 1.37/forks=1,1,3,200000000,asum-v1+4096+uniform,policy-v1,policy,jvm-scalar/policy-v1,jmh-average-time-v1,200000000,1,1,score-times-operations
4,asum+4096+uniform,jvm-scalar/scalar/scalar/packed-4x4,5,2,1,3,78642,200169343,2545.3236565702805,ns,ok,direct,arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,kotlin-2.4.10/jvm/Eclipse Adoptium/25.0.1/JMH 1.37/forks=1,1,3,200000000,asum-v1+4096+uniform,policy-v1,policy,jvm-scalar/policy-v1,jmh-average-time-v1,200000000,1,1,score-times-operations
4,asum+4096+uniform,jvm-scalar/scalar/scalar/packed-4x4,5,2,1,4,87641,200099478,2283.1720085348184,ns,ok,direct,arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,kotlin-2.4.10/jvm/Eclipse Adoptium/25.0.1/JMH 1.37/forks=1,1,3,200000000,asum-v1+4096+uniform,policy-v1,policy,jvm-scalar/policy-v1,jmh-average-time-v1,200000000,1,1,score-times-operations
4,asum+4096+uniform,jvm-scalar/scalar/scalar/packed-4x4,5,2,1,5,88799,200109042,2253.505580017793,ns,ok,direct,arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,kotlin-2.4.10/jvm/Eclipse Adoptium/25.0.1/JMH 1.37/forks=1,1,3,200000000,asum-v1+4096+uniform,policy-v1,policy,jvm-scalar/policy-v1,jmh-average-time-v1,200000000,1,1,score-times-operations
4,sum+4096+uniform,jvm-scalar/scalar/scalar/packed-4x4,5,2,1,1,61364,200148092,3261.653282054625,ns,ok,direct,arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,kotlin-2.4.10/jvm/Eclipse Adoptium/25.0.1/JMH 1.37/forks=1,1,3,200000000,sum-v1+4096+uniform,policy-v1,policy,jvm-scalar/policy-v1,jmh-average-time-v1,200000000,1,1,score-times-operations
