schema,case,implementation,workload_version,fixture_version,pass,sample,operations,elapsed_ns,ns_per_op,unit,status,comparison_kind,timing_mode,source_commit,dirty,runtime,threads,warmups,target_ns,logical_id,configuration,physical_work,actual_kernel,harness,warmup_target_ns,fork,forks,elapsed_kind
4,compensated-sum+4096+uniform,jvm-c/c/c-sparse/packed-4x4,5,2,1,3,65392,200145666,3060.705682652312,ns,ok,unsupported,arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,kotlin-2.4.10/jvm/Eclipse Adoptium/25.0.1/JMH 1.37/forks=1,1,3,200000000,compensated-sum-v1+4096+uniform,policy-v1,policy,jvm-c/policy-v1,jmh-average-time-v1,200000000,1,1,score-times-operations
4,compensated-sum+4096+uniform,jvm-c/c/c-sparse/packed-4x4,5,2,1,4,65440,200198967,3059.2751680929096,ns,ok,unsupported,arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,kotlin-2.4.10/jvm/Eclipse Adoptium/25.0.1/JMH 1.37/forks=1,1,3,200000000,compensated-sum-v1+4096+uniform,policy-v1,policy,jvm-c/policy-v1,jmh-average-time-v1,200000000,1,1,score-times-operations
4,compensated-sum+4096+uniform,jvm-c/c/c-sparse/packed-4x4,5,2,1,5,65959,200276884,3036.384481268667,ns,ok,unsupported,arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,kotlin-2.4.10/jvm/Eclipse Adoptium/25.0.1/JMH 1.37/forks=1,1,3,200000000,compensated-sum-v1+4096+uniform,policy-v1,policy,jvm-c/policy-v1,jmh-average-time-v1,200000000,1,1,score-times-operations
4,iamax+4096+uniform,jvm-c/c/c-sparse/packed-4x4,5,2,1,1,158512,200202161,1263.0094945493086,ns,ok,direct,arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,kotlin-2.4.10/jvm/Eclipse Adoptium/25.0.1/JMH 1.37/forks=1,1,3,200000000,iamax-v1+4096+uniform,policy-v1,policy,jvm-c/policy-v1,jmh-average-time-v1,200000000,1,1,score-times-operations
4,iamax+4096+uniform,jvm-c/c/c-sparse/packed-4x4,5,2,1,2,177706,200135233,1126.215395090768,ns,ok,direct,arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,kotlin-2.4.10/jvm/Eclipse Adoptium/25.0.1/JMH 1.37/forks=1,1,3,200000000,iamax-v1+4096+uniform,policy-v1,policy,jvm-c/policy-v1,jmh-average-time-v1,200000000,1,1,score-times-operations
4,iamax+4096+uniform,jvm-c/c/c-sparse/packed-4x4,5,2,1,3,162605,200210583,1231.2695366071155,ns,ok,direct,arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,kotlin-2.4.10/jvm/Eclipse Adoptium/25.0.1/JMH 1.37/forks=1,1,3,200000000,iamax-v1+4096+uniform,policy-v1,policy,jvm-c/policy-v1,jmh-average-time-v1,200000000,1,1,score-times-operations
4,iamax+4096+uniform,jvm-c/c/c-sparse/packed-4x4,5,2,1,4,176956,200193135,1131.3158920861683,ns,ok,direct,arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,kotlin-2.4.10/jvm/Eclipse Adoptium/25.0.1/JMH 1.37/forks=1,1,3,200000000,iamax-v1+4096+uniform,policy-v1,policy,jvm-c/policy-v1,jmh-average-time-v1,200000000,1,1,score-times-operations
4,iamax+4096+uniform,jvm-c/c/c-sparse/packed-4x4,5,2,1,5,163405,200269418,1225.6015299409444,ns,ok,direct,arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,kotlin-2.4.10/jvm/Eclipse Adoptium/25.0.1/JMH 1.37/forks=1,1,3,200000000,iamax-v1+4096+uniform,policy-v1,policy,jvm-c/policy-v1,jmh-average-time-v1,200000000,1,1,score-times-operations
4,swap+4096+uniform,jvm-c/c/c-sparse/packed-4x4,5,2,1,1,83676,200091736,2391.2679382379656,ns,ok,direct,reset-and-arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,kotlin-2.4.10/jvm/Eclipse Adoptium/25.0.1/JMH 1.37/forks=1,1,3,200000000,swap-v1+4096+uniform,policy-v1,policy,jvm-c/policy-v1,jmh-average-time-v1,200000000,1,1,score-times-operations
4,swap+4096+uniform,jvm-c/c/c-sparse/packed-4x4,5,2,1,2,83746,200088219,2389.2271750292552,ns,ok,direct,reset-and-arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,kotlin-2.4.10/jvm/Eclipse Adoptium/25.0.1/JMH 1.37/forks=1,1,3,200000000,swap-v1+4096+uniform,policy-v1,policy,jvm-c/policy-v1,jmh-average-time-v1,200000000,1,1,score-times-operations
4,swap+4096+uniform,jvm-c/c/c-sparse/packed-4x4,5,2,1,3,83640,200088195,2392.2548421807746,ns,ok,direct,reset-and-arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,kotlin-2.4.10/jvm/Eclipse Adoptium/25.0.1/JMH 1.37/forks=1,1,3,200000000,swap-v1+4096+uniform,policy-v1,policy,jvm-c/policy-v1,jmh-average-time-v1,200000000,1,1,score-times-operations
4,swap+4096+uniform,jvm-c/c/c-sparse/packed-4x4,5,2,1,4,83679,200083861,2391.0880985671433,ns,ok,direct,reset-and-arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,kotlin-2.4.10/jvm/Eclipse Adoptium/25.0.1/JMH 1.37/forks=1,1,3,200000000,swap-v1+4096+uniform,policy-v1,policy,jvm-c/policy-v1,jmh-average-time-v1,200000000,1,1,score-times-operations
4,swap+4096+uniform,jvm-c/c/c-sparse/packed-4x4,5,2,1,5,83996,200090113,2382.138589932854,ns,ok,direct,reset-and-arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,kotlin-2.4.10/jvm/Eclipse Adoptium/25.0.1/JMH 1.37/forks=1,1,3,200000000,swap-v1+4096+uniform,policy-v1,policy,jvm-c/policy-v1,jmh-average-time-v1,200000000,1,1,score-times-operations
4,rot+4096+uniform,jvm-c/c/c-sparse/packed-4x4,5,2,1,1,80227,200278439,2496.396961122814,ns,ok,direct,reset-and-arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,kotlin-2.4.10/jvm/Eclipse Adoptium/25.0.1/JMH 1.37/forks=1,1,3,200000000,rot-v1+4096+uniform,policy-v1,policy,jvm-c/policy-v1,jmh-average-time-v1,200000000,1,1,score-times-operations
4,rot+4096+uniform,jvm-c/c/c-sparse/packed-4x4,5,2,1,2,79939,200158753,2503.893631393938,ns,ok,direct,reset-and-arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,kotlin-2.4.10/jvm/Eclipse Adoptium/25.0.1/JMH 1.37/forks=1,1,3,200000000,rot-v1+4096+uniform,policy-v1,policy,jvm-c/policy-v1,jmh-average-time-v1,200000000,1,1,score-times-operations
4,rot+4096+uniform,jvm-c/c/c-sparse/packed-4x4,5,2,1,3,79674,200169081,2512.351344227728,ns,ok,direct,reset-and-arithmetic,a038f25ac66821574b30392dc1d3b189cc287e2c,true,kotlin-2.4.10/jvm/Eclipse Adoptium/25.0.1/JMH 1.37/forks=1,1,3,200000000,rot-v1+4096+uniform,policy-v1,policy,jvm-c/policy-v1,jmh-average-time-v1,200000000,1,1,score-times-operations
